A,abstract
2015,"A method for approximating an optimal power flow of a smart electric power grid includes providing a cost function that models a smart electric power grid having buses connected by branches, deriving a set of linear equations that minimize the cost function subject to constraints from an expression of an extremum of the cost function with respect to all arguments, reducing a dimension of the linear equations by solving for a subset of the linear equations, re-organizing the reduced dimension linear equations into primal and dual parts, and decomposing the re-organized reduced dimensional linear equations into two systems of block matrix equations which can be solved by a series of back substitutions. A solution of the two systems of block matrix equations yields conditions for a lowest cost per kilowatthour delivered through the smart electric power grid."
2015,"A disturbance on an electric signal at an electric connection between an electric power generating system and a power grid is decomposed into a first disturbance with a first strength assigned to the electric power generating system and a second disturbance with a second strength assigned to the power grid. A voltage value of a voltage of the electric signal is measured. A current value of a current of the electric signal is measured. A value of an open circuit voltage of an equivalent voltage source is calculated based on the measured voltage value, the measured current value and a characteristic equivalent impedance of the electric power generating system so that the electric power generating system is in a harmonic model. The strength of the first disturbance is determined based on the calculated value of the open circuit voltage of the equivalent voltage source."
2015,"Window pump 10 can include a plurality of variable speed wind turbine (12, 14, 16). A centralized controller (50) is configurable to selectively control the electrical output of the individual from which the wind turbine in each of at least a frequency shortage state. The controller can include a monitor 52 configured to monitor the power system frequency value in the relationship with at least a first threshold value. A first deviation of the power system frequency value exceeding the threshold value indicates a low frequency state. The controller includes in a selected direction to offset the lack of frequency state to add the control unit 54 is configured to realize the step response to the electrical output of the wind turbine. 1"
2015,"In order to provide a method for configuring an energy automation device, by means of which the configuration can be carried out more easily and more quickly and also with comparatively less susceptibility to errors, according to the invention a system circuit diagram of a substation of an electrical power grid is generated by means of a configuration computer (step 10), wherein the system circuit diagram is designed to be displayed by a display device of the configuration computer and comprises component depictions that are graphic representations of the primary devices of the substation, and wherein the system circuit diagram comprises connections between the component depictions that are graphic representations of the electrical links between the primary devices; a selection of a sub-region of the system circuit diagram which is made by a user of the configuration computer is detected (step 12), and the selected sub-region of the circuit diagram is converted into a display configuration file suitable for a display device of the energy automation device (step 13). The invention also relates to a correspondingly designed configuration computer."
2014,"An electrical system having at least one load that is protected by a protective device, where a tripping parameter, i.e., a tripping current of the protective device can be set. A control unit is provided to which a measured current value of the current consumed by the at least one load is supplied, where the control unit generates a limit value, which is provided to the protective device for setting a tripping parameter as a function of the characteristic curve of the measured current value. The control unit thus permits ongoing adjustment of the tripping parameters, i.e., the release current, according to the actual operating conditions."
2014,"A power interchange system for interchanging electric energy between a battery and an electric grid is provided The power interchange system includes a rectifier unit for converting alternating current of the electric grid into direct current for charging the battery; a grid measurement device for measuring an electric parameter of the electric grid, and a controller unit for adjusting the direct current for the charging the battery as a function of the electric parameter of the electric grid. Moreover a method for interchanging electric energy between a battery and an electric grid is provided."
2014,"A method and electronic safety device including a switching element for disconnecting and/or limiting the current consumption of an electrical load, wherein control commands for the switching element are received through a remote control interface, and wherein the switching element is only switched on or off when the thermal load on the switching element is within a permissible range such that there is no longer any need to provide a dedicated relay in electrical systems for remote-controlled switching operations."
2014,"A fault signal indicates a single-pole or a double-pole fault in a three-phase electrical power grid which occurred during a present electric oscillation in the electrical power grid. The method assures that single-pole or double-pole faults occurring during oscillation can be detected with high reliability in that a symmetry signal is produced during the oscillation, which indicates whether the oscillation is symmetrical or unsymmetrical, and the phases of the electrical power grid are checked for an existing fault, wherein the symmetry signal is used for carrying out the check. The fault signal is produced if a fault was detected during the check. A protective device has an accordingly equipped control unit."
2014,The defect protection system for the electrical power system of the dynamically positioned ship. Provided is the defect protection system for the electrical power system of the dynamically positioned ship. The electrical power system comprises each electricity system sections is the bus section of the power distribution bus it is separated into electricity system sections of two or the excess. Bus sections are connected to the ring organization by bus ties. Each bus section includes the connection part to the generator of the dynamically positioned ship and the connection part to the thruster drive. The defect protection system comprises the bus tie battery circuit breaker implying the deformity isolation system and the deformity isolation system blocks the connection part provided about each electricity system section with the bus tie.
2014,"The fault protection system for the power system of automatic position hold line is provided. Fault protection system for operating one or more feeder breaker and the bus tie-breaker, the first breaker and the second breaker, and a breaker for connecting the generator breaker with at least one load for connecting the generator to the bus subsection on bus subsection, a communication link provided between the protection connected to the breaker relays and protective relays, and the first end of the bus subsection through the first breaker is connected to the bus tie bus tie provides the electrical connection to the other bus sub-section of the ring structure and second breaker is connected to the second end of the bus to a new bus subsection the subsection within the ring structure, and protective relay exchange information over a communication link. 1"
2014,"The fault protection system for the power system of automatic position hold line is provided. Power system is divided in at least two power systems, each section is provided with a bus section of the power distribution bus. Bus section is connected by a bus tie ring design. Each bus section is provided with a connection with access to the thrusters of the automatic drive to position a hold line generator. The fault protection system includes a fault isolation system including a bus tie breaker to disconnect the connection provided by a bus tie for each power system section. 1"
2012,"A short-circuit recognition method is disclosed, especially an early short-circuit recognition method, for an electric network. In at least one embodiment, in order to improve the switching times of protective devices, the current and the first and second temporal derivation thereof are continuously and consecutively determined at the same time and in the same temporal distance and are processed as respective digital sequences of numbers. Every sequence of numbers is associated with a defined threshold value, the numbers of the three sequences of numbers being compared with the respective threshold value associated therewith. Every number that exceeds the threshold value associated therewith is associated with a weighting variable and the weighting variables that pertain to the same time are added up to a first weighting sum. The first weighting sums are added to a second weighting sum for a defined number of directly subsequent times and the second weighting sum is compared with an additional defined threshold value. When the second weighting sum exceeds the defined threshold value, a short circuit is recognized."
2012,"The invention relates to the mode in which the adjustment allocated to the alternating current (&#x000B1;Ip), which is about the method for measuring the alternating current (&#x000B1;Ip) which is generated by using inverters and the AC system is supplied and the zero cross signal (Sig) of the AC system is defined in advance and if it is triggered with the cross signal (Sig) is measured. Zero, the cross signal (Sig) are defined in advance. And the measured value allocated to the similar. Mode, which is periodically controlled and zero, the cross signal (Sig) are adapted to the adjustment. This method is controlled that the measurement signal (U0) detected by the testing circuit uses the adjustment for the operation."
2011,The working example which is illustrative specific comprises the method for including the step of automatically producing the output signal answering to the input signal. The input signal can indicate the arc fault. The output signal can be comprised so that the electric circuit be opened. It can be generated in response to the calling on signal done based on the first threshold having the output signal is the first amplitude.
2011,"The problem of the malfunction which does not expect of the generation of power by the waste heat recovery system (20) bringing about the impediment in the power supply system or even causing the power outage of ship is prevented according to the invention. such invention the shaft - powered generator / motor (11) converts into the generator operation among the motor operation of the shaft - powered generator / motor (11) in case of and, the malfunction of the dynanmogenesis by the waste heat recovery system (20) from the motor operation. Energy sources (17, 52) supply the electric power to the built in electrical power system (5) and the voltage and frequency of the built in electrical power system (5) does not fall to the change over for hour less than the threshold level of the respective predetermined."
2011,"The invention relates to an overvoltage protection method and device for use in DC power networks, especially in the networks of submarines. The invention is characterized in that overvoltages caused by consumers with line regeneration in stand-alone networks, especially in the electrical system of submarines are reduced by means of actively effective circuit measures."
2011,"The invention relates to a fault current analyser (3) for detecting a fault current in an electric network comprising several electric conductors (Ll, L2, L3, N). The inventive analyser comprises a sum current converter (5), whose primary coils consist of the electric conductors (Ll, L2, L3, N) delivering an output signal (UA) on the secondary side and evaluation means (10, 11, 12) connected to the sum current converter (5) for evaluating said output signal (UA). The evaluation means (10, 11, 12) are provided with a filter unit (11) for selecting at least one partial low-frequency signal (ST) of the output signal (UA) and are used for controlling said partial low-frequency signal (ST) when a low-frequency signal limit value (GI) is exceeded and, in the affirmative case, for determining the first short signal sample of the partial low-frequency signal (ST), for determining the effective value of the first short signal sample, for comparing the effective value with a lower and top effective limit value and for deriving a decision whether the fault current exists or not."
2011,"The invention relates to a drinking water generation and supply ship with a hull, comprising a tank for storage of the generated drinking water, a tank to accommodate sea water, and a device for generation of drinking water from sea water by the principle of reverse osmosis and devices for transfer of the generated drinking water to a land station. The device for generation of drinking water is embodied as a one-piece large assembly and the electric power required thereby is drawn from the ship's electrical system, which also supply the electric propulsion motors for the propulsion of the ship with electric power."
