A,abstract
2018,"For its object to provide an operable technique suitable charge control at the time of disaster. The charge-discharge control device 120 is provided with a second sensor 121 and a controller 122 for detecting the electric power system of the first sensor 123 and a power system for detecting at least one of the action of vibration and shock. Control unit 122 if it is determined that a disaster has occurred, based on the detection result of the first sensor 123, it is determined jyeotdago considered a disaster on the basis of the detection result of the first sensor 123 dozen after stopping the charge control and discharge control and the art terminator 2 the power detection system at the sensor 121 a to release the stop of the charging control in the normal case. 1"
2018,"In the digital protective relay processing section 80 it is based on time-series data representing the current or voltage of the power system and a relay operation. Digital processor 80 is provided with a second filter 82 to remove the direct current component of the time series to remove the first filter 81 and the direct current component of the time-series data having a first changjang having a short second changjang than the first changjang do. Digital processor 80 is added to the first filter 81, the amplitude of the output signal of the amplitude value and the second filter 82 of the output signal value of each of the first and second coefficients (k1, k2) coefficients of the ship are combined and a computing unit 90. the Operation judging section (95) based on the output of the coefficient operation section 90 and the operation determination. Wherein when a failure of the power system is detected, the first factor (k1) is reduced to a second coefficient (k2) is increased, after which time the first coefficient (k1) and a second coefficient (k2) with a It is changed."
2018,"In the opening and closing device for opening and closing an electric circuit of a power system provides an opening and closing device which prevents an opening failure due to metal particles produced by the wear or arcing of the contacts. A cylindrical fixed contact 2, insulation of the fixed contact 2, the outer circumferential portion in the opening and closing device 20 to move inside the movable contact 1, the axial finger contact 1 a is provided in the portion 3, the movable contact 1 so as to cover the end portion 2 a of the fixed contact 2 isolated has a through hole that passes through tube 3 c 3 a is formed, and the inner diameter D3 of the through-hole 3 c is smaller than the outer diameter DF of the finger contact 1 a. 1"
2018,"It is an object of the present invention to provide a battery system that reliably prevent the reversed current power of the battery and a double development. Battery system 5 and the power grid AC input terminals to be connected to a commercial power system (1) according to the present invention (i.e. solar power system 2), the DC output terminal 9 and the storage battery to be connected to the DC input terminal 6 and the DC load 10 is connected to the 40 and the storage battery 40 and the DC output terminal AC-DC26 converter and the DC input terminals 6 and claim 2 DC-DC converter provided between Examples 1 DC-DC converter 50 provided between the AC input terminals 5 and claim 1 DC-DC converter 50 24 b and exchange adder 28 and DC-AC inverter 24 with a first and fifth switches 21,22,23,30,25 in the first the first and second rectifying elements 27a, 27 b in the fifth switch-on of the first, and a control unit 29 for controlling the off. 1"
2018,"It makes it possible to detect the accident in the power system side of the power converter connected to a direct-current transmission and all of the power system in the power generation side, even if the large short-circuit current of the power plant. Effective to the power converter is accommodated in the generator when the power generation control device is a power converter for connecting a direct current power transmission unit for transmission to the generator and the direct-current power is detected the defect to stop the power transmission due to the direct current transmission all from the generator is generated by lowering the set value of power, and that the spirit detecting section and the history detector for detecting an event caused by the collapse of balance between the active power and the torque and the generator input to the generator output caused by the collapse of the balance history If it detected, and a decreased torque command section to lower the torque command for the motor to output the torque input to the generator. 1"
2018,It provides a grid voltage control apparatus that can suppress variation in the system voltage by these distributed power output in a more simple structure in the power system where a plurality of dispersed power provided. Grid voltage control apparatus for suppressing a voltage fluctuation of the power system is based on an input unit and an electricity quantity accept the amount of electricity input from the power system grid voltage controls the power for calculating effective power passing through the bus bars according to the observed output unit with a power and at least based on the line reactance and passed through the active power and the quantity of electricity between a plurality of dispersed power and bus bars provided on the system output for outputting the driving power factor calculated by the power factor calculation unit and the power factor calculation unit for calculating a driving power factor of distributed generation and a unit. 4
2018,"Measuring the detected value of the DC current transformer (3) for detecting the current of the output section for outputting an operation signal to the DC circuit breaker (5) to block a direct current main circuit (2) circuit 6 and to the DC main circuit 2 as input current a predetermined digital data at the same time as the sampling time interval, and calculating a measurement calculation value to the display circuit 8, by using the sampling data of the measured value by the sampled output control information for executing the protection process circuit 6 a processor (9) for outputting to and executes the protection processing to the DC main circuit for each sample (2)."
2018,Obtain a characteristic of a protective relay test system for checking the integrity of the test signal generated by the test waveform generating circuit provided in the interior of the protective relay device. Protective relay apparatus (1) a voltage measuring device for measuring the test signal from the calculation processing unit (2) test waveform generating circuit 7 for generating a test signal input to a measuring circuit (6) by processing the signal from the (15 ) and a.
2018,"Power conversion apparatus (1) is a power storage device 91 is connected and the power storage device converts DC power into AC power and the power system 93 and the load 92 demands the alternating-current power stored in 91 for storing the direct current power birds fed to power and power system (93) of the power converter 2 and the external control (98) the first effective power command value, and a first reactive power command value and the load 92 needs to be supplied from which can be outputted to the a control unit for controlling the power converter (2) on the basis of the current upper limit value is set based on the rated current of the circuit breaker (99) connected between the current rms of current and the power converter (2) and power system (93) ( 4) it characterized in that it comprises a."
2018,"Power system self-induced expression that the electric power conversion between the first arm 5 and the second comprising the arm (6) and direct current lines 14 and the exchange system 80 having at least one switching device (22A, 22B), respectively a power converter (2) and the AC system of the first bus bar 18 and the second first circuit breaker based on the electric quantity of 41 and 42 and the transmission line to block a current flowing through the transmission line (L) provided between the bus bars (19) If the event of an accident to the first circuit breaker controller 206 to the first dark-current value and the second arm based on the current value and the converter control section 112 to stop the switching element at least one transmission line for controlling the first circuit breakers, the first the above switching element is not stopped so that the first circuit breaker is open, and a setting unit 120 for setting the voltage value of the AC voltage output from the power converter. Converter control unit operates at least one switching element such that the AC voltage output of the voltage set value."
2018,"Provides a deterioration determining apparatus for determining a failure or absence of mega solar included in the power system monitoring and control system. Failure diagnosis apparatus receives weather parameters with high resolution in time and space (geographically) as compared to the solar radiation data and solar radiation data from public organizations. Diagnosing apparatus by correcting the solar radiation data by using the parameters relating to the gas phase surrounding mega solar insolation and calculates the estimated solar radiation for a mega solar installation part. Deterioration determining apparatus, determines whether or not the failure of the mega solar power generation compared to the information of the estimated solar radiation and, by mega-solar power generation and the conversion of the solar radiation. Failure diagnosis apparatus when it is determined that a failure has occurred in the mega-solar, and transmits the failure information to the outside of the communication apparatus such as a power system monitoring and control system. 5"
2018,"Provides a protective relay device capable of executing a relay operation without being affected by the frequency shift. In the protective relay unit 10, the difference addition unit 41 calculates an electricity quantity difference amount and the addition amount of the present time the digital value and the quantity of electricity digital value prior to one or two sampling periods at the present time of the (AC current or AC voltage) detected by the power system do. Trigonometric function calculating section 43 calculates a trigonometric function of the electrical angle corresponding to one sampling period on the basis of the amplitude value, the amplitude value of the difference amount and the amplitude value of the addition amount of the electric charge. Phase lag data calculation section 44 is phase by setting the angle in electric charge digital value of the present time by the amount of electricity the sum of the digital value of the second coefficient times the value prior to one sampling cycle the amount of electricity the digital value of the present time in the value and the present time the first coefficient times to calculate the digital value of the shifted amount of electricity. The first and second factors is expressed using a trigonometric function of the electrical angle. 3"
2018,"Suppressing the reactive power injected into the power system to offset and to detect a single operation is also reliably held the reactive power and the load reactive power balance. When a first step of injecting a reactive power to the power system, the implanted group injecting reactive power load reactive power balance caught, and a second step of adding injecting the reactive power of the phase pre-set to a period 1, a second step a third step of determining a group interference with the injection of reactive power, and additional injection of reactive power by the absolute value of the difference between the frequency deviation of the frequency deviation value of the additional injection time and a short second period of time than the first period of time in and a third when the first non-interference determination in step 4, and a third step of re-injecting additional injection additional reactive phase obtained by inverting the phase of the power injection of reactive power when the the result of judgment in step interference claim 2 includes a fifth step of continuing to add the rest period, a second injection of the additional injection of reactive power and reactive power on a par additional implantation at the step of the injection point until the lapse of the first period in step. 5"
2018,"That the over-current occurs in the system interconnection inverter device according to the instantaneous voltage drop of the system side, or to get the system interconnection inverter device capable of determining whether due to failure in the apparatus. System interconnection inverter device and having a plurality of switching devices, the output for converting the DC power of the external DC power supply by the ON / OFF operation of said switching element to AC power such that the power conversion unit and the switching element for outputting the electric power system output grid disturbance of the power system by the number of times a current exceeds a threshold value in the monitoring period, or a control unit for determining a fault of the system interconnection inverter device. 1"
2018,"That the rush current circuit regardless of the configuration to obtain a suppression system interconnection inverter device available. Switch 6 than an AC power system for linking 2 side a second voltage detection unit 8 and the first effective value at a first voltage for detecting the 5-side second voltage inverter circuit than the first voltage detecting unit 7 and the switch for the connection 6 for detecting the first voltage and the effective value of the threshold value calculating a first average value and of a second effective value and the second average value the operation and the first effective value and the absolute value of the effective value of the difference absolute values ??and the effective value difference allowable range of the difference between the second effective value from the second voltage comparison result, and the inverter control unit for controlling the actuator 6 for connection based on a comparison result between the average threshold value that represents the absolute value of the average difference a difference allowable range of the absolute value and the average value of the difference between the first average and the second average value of the and a switching control section 10 for controlling the output of the command to the associated switch 6 for the input 9. 1"
2018,"The power conversion apparatus 1 is at the same time as access to the electrical storage device 91 that stores direct current power, and includes a function of converting the DC power stored in the power storage device 91 into AC power, demand an AC electric load (92 ) and voltage of the power system (93) of electric power, including the ability to print on one or both transducers (2) and the power converter 2 and the power first portion (95) of the power line 94 connecting the lines 93 and has a detection unit 3 and the controller 4 to generate a drive command for controlling the power converter (2) on the basis of the voltage and current detected by the detection unit 3 for detecting a current. The load demand 92 is connected to the second portion (96) between the power converter 2 and the first portion (95) of the power line (94). The power converter 2 operates based on the drive command generated by the control unit 4."
2018,"The techniques described herein relates to power supplies and power supply method that can more safely be switched to the independent operation of the internal power source. Power supply for outputting information of the disaster information on the presence or absence of the control unit 6 and a disaster for controlling the electric power supply path to a power supply for supplying power to the load 2, the internal power supply to power storage to electric power (3) and the load provided, where the control is based on the disaster information and the voltage information, disaster monitoring unit 9 and the power supply voltage monitoring unit (7) for outputting the information of the voltage information on the voltage of the commercial power system of an external power supply (1) connected to the It will be at the external power supply in the power supply path and the internal power source to the load selecting one of the power supply path to the load."
2018,"The value that will power becomes better response obtained also continually obtained from the desired output. A frequency control device for controlling the power system 2 powered load frequency of the power system 4 and a power storage system, the power system is 5 is connected to two of a, the power system 2 frequency frequency detector 11 and the power system 2 for detecting the frequency and the reference power storage for the target output in accordance with the SOC of the charging rate detector 13 and the power storage system 5 for detecting the charging ratio of the output calculation section 12 and the power storage system 5 for calculating a target output of the power supply to the power system 2 based on the difference between the frequency system 5 and based on the contribution rate determining unit 14 and the contribution factor to determine the output rate contribution controls charging and discharging of the power storage system 5, based on the contribution ratio control the development of the power system 4 and to suppress the difference between the power system 2, the frequency and the reference frequency and a control unit 15 that. 1"
2018,"To obtain a power conversion device which quickly returns to the output before the limit, when the grid voltage recovery the generated power from a limited power at the time of decrease in grid voltage. In the generated power of the solar cell module 3 to the power conversion apparatus that outputs an AC grid 2 when the voltage amplitude of the AC system 2 is smaller than the set value, reducing the generated power for controlling the power converter 11 outputs a current upper limit value Ilimit of the to the smoothing capacitor 12 while suppressing the excessive charging, the smaller the output current command value Idc * and retains without updating the output current command value Idc * when there is suppressed the excessive charging of the smoothing capacitor 12. 2"
2018,"To prevent the progress of the charging stops, the deterioration of the power storage device. If the connection with the power system 6 is obtained by a control device 10 that controls charging and discharging of the secondary battery 31 to be connected to the wind power generator 2 for generation by the wind, reducing the output command from the power system 6 to the current of the secondary battery 31 If this packing ratio of the developing value phenomenon value of the board to determine if it is greater than the target charging rate of the secondary battery 31 state 11 and the judgment result, the secondary battery 31 is determined to be less than the target charging rate by the output and the output reduction command for the wind turbine generator 2 charging at least a portion of the output of the difference between the target output that is a target to the secondary battery 31 and a control unit 12 for charging the charge rate of the secondary battery 31 becomes equal to the target charging rate. 1"
2018,"To suppress the frequency fluctuations in the power grid. Installing the battery unit 8 has a secondary battery 9, and groups that belong to the cell capacity in accordance with the A, B, C are a plurality of cell groups is determined and formed such that at least two different cell capacity 1a1,1a2,1a3,1b, 1 c and EMS4 with each group to installation in response to each cell group is outputted to the charge and discharge command value to be determined for each group according to PCS2a1,2a2,2a3,2b, 2 c and the power system 20 condition to be connected between the cell group and the power system 20 corresponding to the installation and comprising a group corresponding to the basis of the charge and discharge command value a, B, the slave to control the charge and discharge of the cell group belonging to the C 3a, 3b, 3 c in that each cycle in response to the cell capacity of each group the charging and discharging is controlled in order to suppress the frequency variation of the other power system 20. 1"
2018,"To the frequency detection process that is not the influence of the noise detected in the single operation control unit for configured to detect islanding of a distributed power supply system associated with the power system. Minutes provided the control apparatus for detecting islanding hyeongpa converter comprises a filter circuit 142, and has a clamp circuit 143 and a comparator 144. Inverting input terminal of the comparator 1441 by the comparator 144 has one end electrically connected to the side and the non-inverting input terminal of the comparator 1441 is electrically connected to the other end side of the power system 2 two 1443,1444 DC power of the power system 2 are connected in series their junction point C is electrically connected to the other end and a non-inverting input terminal of the second power system. 8"
2018,"Voltage flicker synchronous phasor (phasor) can measure the pagers (phasor) in succession, even if the amount was more than the temporary system based or the like provides a measuring device. Synchronizing the pager (phasor) measuring apparatus 100 of this invention includes the input unit 101 and the calculation processing unit 120 is data obtained by sampling the instantaneous value of the amount of electricity of the power system for each first cycle is input. The calculation processing unit 120 calculates as the invariant gauge difference by using data of the four points is extracted continuously every large second period greater than the first period from the instantaneous value of the data valid synchronization phasor (phasor), and gauge differential reactive synchronous phasor (phasor). Also prevents operation processor 120 gauge differential valid sync pager (phasor), and gauge differential invalid synchronization pager when calculating the phasor (phasor) the amount by averaging the (phasor), not including the data of the sampling time, which is the symmetry breaking occurs . 13"
2018,"When not in relation to ripple or noise caused by the switching of inverter power failure of the power system is to attain a single operation control detection device capable of stopping the operation of the power conditioner. Harmonic voltage variation calculating unit for calculating a harmonic voltage variation in the harmonic voltage contained in the filtered voltage at the grid frequency deviation calculating section 103 and filter section 104 and filter section 104 to the filter processing of the grid voltage, for calculating the grid frequency variations in the grid voltage with a 109 and the grid frequency deviation and a single operation to the harmonic voltage deviation is distributed to the output of the reactive power, the power system satisfying the condition for injecting reactive power on the power system power supply device determines whether the exclusive operation state determining section 110 do. 2"
2017,The AMU (2) synchronizes analog data showing the system quantity of electricity from the CT / VT (8) with the receiving in the synchronizing signal supplied from the outside. It converts inputted analog data into digital data and it outputs in the IED (1). The NMU (3) receives the synchronizing signal and it produces A / D map request signal and it outputs in the ECT / EVT (4). The ECT / EVT (4) synchronizes in A / D map request signal from the NMU (3) and it converts analog data into digital data and it outputs in the NMU (3). The NMU (3) outputs inputted digital data to the IED (1). The IED (1) delays the phase of digital data inputted from the AMU (2) to the IED (1). The phase compensates between the AMU (2) and NMU (3) (ECT/EVT(4)) of A / D conversion timing to cross each other.
2017,"After the conventional power system returns from the black out whether or not is confirmed. The primary voltage (V1) and the secondary side voltage (V2) of the remote block breakers (32) consist of the rated voltage. And when it became both parties of the secondary side voltage (V2) and primary voltage (V1) to the rated voltage the contactor (33) is operated. The in-home electric power system is connected in the conventional power system. Using this, the conventional power system is restored from the black out. In that way before the user becomes aware it is removed that the in-home electric power system is charged. Consequently, the safety of the user is secured."
2017,And a digital input circuit that can destroy an oxide film covering the contacts of the switch voltage class realized in configurations used in common between a plurality of different power systems. Relay device 1 is compared and compares the threshold voltage Vth that is connected to an external direct current power source E through a switch SW having a mechanical contact is established in accordance with the binary voltage to the voltage of the external DC power source E to be input in accordance with the switch SW open and based on the result of the digital input processor 90 and digital signal output as digital signals by determining the power system state and a CPU32 outputs a blocking instruction to the switch. Digital input processor 90 is converted to convert a current to be electrically connected between the positive electrode and the negative electrode of the external DC power supply E via the switch SW and to the supply from the external DC power source E by a switch SW 2 close to the value of the voltage circuit 53 and 54 and connected in parallel with respect to the conversion circuit 53 and 54 and includes a constant current circuit 100 to flow a constant current. 2
2017,"At the same time as the common voltage class input circuit between the plurality of different power systems in the protective relay unit, thereby enabling to easily respond to a change of the voltage class. The input circuit 37 generates an on-off signal indicating the opening and closing state of the shutter takes the open information of the switch provided in the power system. The control unit 32 based on the on-off signals from the input circuit 37 monitors the opening state of the switchgear. The input circuit 37 is for setting the plurality of voltage threshold voltage in accordance with a control signal different from the input unit 50 and the control unit 32 to convert the voltage signal in accordance with the opening and closing information of the imported switches the input DC voltage is given from the direct current power source in the electric cattle and a threshold setting circuit 56 and the voltage signal to a threshold comparator 52 which compares the voltage value and generates the on-off signal based on the comparison result. The controller 32 sets the voltage value of the threshold voltage according to the voltage value of the one based on the on-off signal which changes in response to the toggling of the voltage value of the threshold voltage determines the voltage value of the direct-current power supply and to determine the direct-current power supply. 2"
2017,"By accurately obtain the grid impedance provides a reactive power compensating apparatus capable of improving the controllability of the grid voltage. In reactive power compensator 10, the controller 45 controls the magnitude of the reactive power Q output by the reactive power output unit 12 on the basis of the system voltage V and control parameter detected at the time of the first operation mode. Control unit 45 is then installed a second output change period in the operation mode, and changing the magnitude of the reactive power Q outputted to the power grid 100 by the reactive power output section 12 in the output change period. Control unit 45 includes a plurality of system impedances calculated the grid impedance X of the power system of a plurality of detection time is calculated based on the amount of change ツQ of reactive power corresponding to the amount of change ツV of the grid voltage detected by the plurality of detection time in the output change time period X for tomorrow tolerances deviation adjusting a control parameter based on the system impedance is calculated in the X. 1"
2017,"Even if the nominal frequency in the power grid that out of the original frequency, and provides the unaffected power system that can predict the occurrence of step-out in a step-out predicting devices and step-out prediction method. Step-out predicting devices and at the same time acquires the three differential voltage instantaneous value data corresponding to each of the difference between the two points which are adjacent in time sequence, the three differential current instantaneous value data corresponding to each of the difference between the two points which are adjacent in time sequence a and three differential current instantaneous value on the basis of the data and at the same time calculating a first gauge value of the three differential voltage on the basis of the instantaneous value data and the three differential current instantaneous value data of three differential voltage instantaneous value data and the third acquisition calculates a second gauge value representing the two differential current effective power corresponding to the instantaneous value data, and calculating a first gauge value and a system state value to the power system based on a second gauge value representing the phase difference in size between the other two points. 7"
2017,"First storing in the accident waveform recording device 100, unit 43 stores and successively updates the latest first period electric charge data of the detection in the electric power system at the top of the power system is detected at least at the time of abnormality detection of power system after the second time period has elapsed from the time to stop the update of the input data. The second period is shorter than the first period. The first operation unit 44 and stored in the first storage unit 43, the first period of the first the first section data as second storage unit 45, including failure detection time of the data stored in the after update stop of the input data the year for the processing for thinning the remaining second region of data except for the first interval is stored in the second storage unit (45)."
2017,"In the intelligent electronic device 40, a first receiving circuit 42 receives a first sample rate, the first time-series data representing the amount of electricity of the power system from the merging unit. Up-conversion unit 64 is converted into a second time series data having a first high-rate of the second sample rate, the first time series than the first sample rate by interpolating the first time-series data. Down-conversion unit 67 to the third time-series data having a second a third sample rate of the low rate for a second time-series data by periodically taken out as a changeable any data points in the sample time from the time series data less than the first sample rate, transforms. The relay operation unit 69 and the third protective relay calculation using the time-series data."
2017,In the monitoring system between the dual monitor control device such as a power system control provides a dedicated communication line between the commercial system is unnecessary based master station and the standby system master station. A plurality of end 30 are installed to other locations to be connected to the commercial-based master station 20 a and the standby system master station 20 b and these master station to the system management have been installed and the commercial-based master station 20 a and the standby system master station its operation originating from the 20 b a system management information including the mode is transmitted through the end 30 of the particular station 1. 1
2017,"It can reliably block the power transmission path, and also to obtain a power supply system capable of suppressing an inrush current by a configuration that does not include the suppression circuit. The control circuit 21 charges the capacitor 13 by the booster circuit 15 to a state the switch 12 is closed to a first voltage and when the current detected by the current detector 16, to the switch 12 in the open state maintaining the art in an open state. In addition, the control circuit 21 is a current detector case by 16 that is not the current is detected by the step-up circuit 15 to the switch 12 in the open state charged to a second voltage of the power source voltage of the capacitor 13, power storage device 4 and the voltage detection circuit 20 when detecting a second voltage, thereby a state the switch 12 is closed. 1"
2017,"Provide appropriate incident response possible window pump and its drive method according to the accident area. A plurality of wind power generator and at least one the wind power generator is at least one feeder and a driving method of a window pump comprising a substation that is disposed between the at least one feeder and the power system to be connected are each of the wind turbine generator the terminal voltage detection step of detecting a generator terminal voltage, in the terminal voltage detecting step and at the same time reducing the mechanical input to the generator at the time, each of the wind turbine generator is a reduction in the terminal voltage is detected, from the generator after the preliminary control step of increasing the output reactive power which, at the beginning of the preliminary control step, when a reduction in the terminal voltage is found to be taking place by attaching to the accident of the feeder side of the substation of the window pump, wherein the provisional control to reduce the reactive current which increases in steps and a suppression step of suppressing the incident enlarged close-up of the accident in the window pump. 1"
2017,"Provides a power system monitoring and control system capable of adding an image to the easy operation in the position indicated on the power system monitoring control screen as a reminder. Of the power system monitoring and control unit CPU executes the process of adding an image including text in the specified location on the power system monitoring control display screen as a reminder. The CPU accepts the voice input from the microphone processing (S1) and the input of the voice is pre-defined with respect to the processing conditions at the time of input (in S3 YES) in the case of a voice command defined in advance with respect to the processing conditions at the time of input of the processing by executing the processing (S5), executes a process (S9) indicating the processing (S7) in the following processing conditions for shifting to processing defined in advance, and then the processing status in the state at the time of input, the depending on the utterance to the microphone restarting the processing, the display on the display screen to add a note to a specified position, and ends the processing. 13"
2017,"Provides a power system monitoring and control system that can be specific to a region which may cause an accident easily acquired in the past the power system equipment status before the accident. Power system monitoring and control system of the storage unit and the stored plurality of the power system unit that stores acquisition portion and the end surface fraction of the predetermined number of the respective status value acquiring section for acquiring each of the state values ??of the plurality of power system equipment, and update extracting, based an extraction unit and extracted power system other power system devices of the peripheral device based on the state value extracting power system device as observed on the location information of the plurality of power system equipment, and the extracted power system equipment and other power system extract and a support memory and monitored area obtaining unit to the status value continues to maintain storage state for the state of each power system device is set as an area setting unit and the monitored area for setting the device as a monitored area in the storage unit and a display control unit that receives the output for displaying information generated on the basis of the value. 3"
2017,"System interconnection inverter device 3 is a step-up converter circuit is the electric power output from the solar cell string 1, type 4, step-up converter circuit of the fourth inverter that converts a DC voltage outputted from the AC voltage, each circuit 5, the solar cell strings every 1 solar cell string output voltage of the voltage detector for detecting a supply voltage of 113, a solar cell string 1, the solar cell string, the output current of the current detector 12, commercial power for detecting a power supply current grid of 12 to be applied to the inverter circuit 5 per provided with a voltage detector 15 and the power supply voltage for detecting the grid voltage, a controller for determining whether to use the power supply current and grid voltage permits or prohibits the stop of the boosting operation of up-converter circuit 416."
2017,"That the voltage monitor can be easily performed to obtain the electronic instrument indication. In the measurement conditions for setting the set that is the basis for the electronic circuit which calculates a voltage effective value based on the voltage measurement display unit 23 and the normal voltage range, and a normal displaying operation unit 21 and the measurement result of the value setting unit 24 and the measurement calculation unit 21 calculated by measuring the value of having a display control section 22 which controls the display contents of the plate in the state 25 and the display unit 23 to determine whether the normal voltage range obtained, the display control unit 22 is the measurement value from the determining section 25 that the normal voltage range, If it is judged if it is determined that the setting to the normal voltage range, said to display the measured value on the display unit 23. 2"
2017,"The effect on the operation of the relay if the frequency variation occurs in the power system is suppressed with a relatively simple calibration operation. A digital protective relay apparatus 10, data storage 24 stores the digital value of the electricity quantity for each of the sampling period corresponding to a frequency of 2 ／ k times the rated frequency on the basis of the output of the AD converter 14 (k is an integer of 1 or greater) in sequence do. Correction calculation unit 26 in order to suppress the power system frequency change effect, corrects the digital data of the quantity of electricity stored in the data storage section 24. Correction calculation unit 26 is more g dog before (g is an integer of 1 or greater) to the data storage section if the 24 correct the digital value of the stored amount of electricity in there than the present time (g + k) pieces before data storage digital quantity of electricity stored in the 24 present time by using a value is adapted to the correction. 1"
2017,"The power conversion device 30 is connected between the power grid and suyoji system for a power conversion converts the number of conveying AC power from the power grid 20 is connected, and power generation system 20 to a direct current power and the direct current bus 60, and a power converter 32 and control device 31 for controlling the electric power converter 32 for transmission over. Control device 31 is protected to the protection control of suppressing the number of total volume of from for detecting a direct current of the direct-current bus 60, detector 38 and on the basis of variation in the direct current power generation system 20, the control unit (50 ) to continue operation during grid disturbances suyoji equipped with."
2017,"The reactive power compensation device is connected through an AC power system and switch 90, and a plurality of sub-modules 120 are connected in series and a center arm and the protection circuit control device 160. Each sub-module 120 includes a bridge circuit for switching whether to output a support voltage to the DC capacitor and a DC capacitor. Central protection control device 160 all the semiconductor switching devices constituting the bridge circuit of the sub-module 120, while the switch 90 is on when the AC power system power failure during operation of the reactive power compensation device in a closed state transition to the standby mode to the open state and is configured to transition to the idle mode of the switch 90 is in the open state in the standby mode."
2017,"The voltage in the class to the protective relay device realizing a common-use of the input circuit in between a plurality of different power systems. Protective relay apparatus 1 is the power takes the system electric quantity of first digital signals via the analog input processing unit and the switch SW to the output as an external direct-current connected to the power source E and the second value the voltage Vdiv the external direct current power which is input in accordance with the switch SW open E of comparing the threshold voltage Vth which is set in accordance with the voltage Vdc and block the result of the comparison to the digital input section and the first digital signal and the actuator by determining a power system condition 2, based on the digital signal and outputting a second digital signal reference to a control unit 32 for outputting. 2"
2017,"To avoid a situation in which conflict with the grid connection regulations inhibit the tripping of earth leakage breaker it is not intended. Three-phase secondary side of the second line is a power conversion device 16 that connects to a ground commercial power system 9 is defined to be connected in series between positive and negative dc bus neutral point is electrically connected to the second line-side and secondary-side bus capacitor 4, 5 and the positive and negative balance with the reactor 12 c connected between the DC switch element connected in series between the bus bars 12a, 12 b, and the switch elements 12a, 12 b and the connection point of the neutral point 14 and a circuit 12 or the like. The control circuit 15 is a control for operating either one of the switch elements 12a, 12 b in accordance with the voltage difference between the positive side bus bar 4 and the capacitor section side bus capacitor 5. 1"
2017,"To get the power management system including a power generator and a power storage device that can operate efficiently. Power generation equipment in a power management system 100 to supply the generated power to the power grid 1 and the power storage device of the battery 23 from the solar cell 13, charge power and the solar cell generated power is supplied to the battery 23 so as not reversed current in the power system 1 current for monitoring the control unit 5 and the sub-electric power grid 1 voltage monitor for monitoring a voltage of 6 and the power system 1, the current of which controls the output power from the 13 monitor unit and a 7, the control section 5 is a power based on the voltage and current system according to maejeon power from the first and control the charging power of the battery 23, battery 23 and solar cell 13 is controlled in accordance with each other maejeon power threshold value. 1"
2017,"To get the system interconnection inverter device capable of reliably detecting a failure of the connection switch provided between the inverter circuit and the commercial power grid. The control circuit 6 a is of the inverter circuit when detecting a significant voltage drop value from the first voltage detecting unit 7 is zero volt in a state in which the connection switch 3 open-circuit prior to the operation of the 2 year determined to be outside of the associated switchgear third inverter circuit 2 operation stop and start the transition to. On the other hand, the first voltage detector 7. In this case, it detects a voltage close value to zero volts, the inverter circuit and the second output for any set voltage that a voltage value corresponding to any set voltage the second voltage detector 8 or the third voltage detector 9 we have determined that more than a third switch linked to the case have been detected and stopped the implementation of the driving of the inverter circuit 2 starts. 1"
2017,"To improve the system efficiency of the power storage system. Low battery capacity and the battery pack charging and discharging permitted range A1 ~ An appear in the interval of the high battery capacity, a discharge lower limit than the charging upper limit and the discharge end than the fully charged state is given from the charge upper limit value is provided to the charge and discharge allowable range side having at least one range with the upper limit holding range and the range of the normal operation range other than the lower limit of the retention range of the lower limit held range representing a predetermined range from the discharge lower limit value is provided to the cap holding range and the charge and discharge allowable range side in the range, at least 1 and the cell capacity of the secondary battery is kept the upper limit or the lower limit range maintained when detecting that reaches the range including all the battery pack charging and discharging control unit 20 for controlling charging and discharging the A1 ~ an in the direction of the normal operation range. 1"
