A,abstract
2018,"Disclosed are the transmit receive efficiency of inspection data and the remote inspection technique which is the reliability high and uses data synchronization which effectively collects various inspection data and utilized. For this, the remote checking method according to the present invention comprises step of acquiring the watthour meter is inspection data in the consumer: step of selecting update data updated among inspection datas: step of in the watthour meter, it transmits in the inspection of a meter server step: update data which is not synchronized determines update data were synchronized between the watthour meter and inspection of a meter server: and step of synchronizing update data among the watthour meter and inspection of a meter server update."
2018,"The invention relates to the various microgrid which draws the final operating system it unites the extracted solution module it extracts the solution module satisfying the operation purpose of the microgrid among the solution module comprising the solution module for the operation of the microgrid or the distribution system and is comprised. Or the distribution system, and the organizational scheme of the system and structure of the server and the operating system implementation method which is applicable to the distribution system universal. And as to the invention, the application is universally possible in the various types of microgrid and the distribution system in which the difference has the form of the object classification, or the system, scale etc."
2018,"The invention relates to the technology which includes 1st step of transmitting the order message that it starts of a plurality of capable of the person probe and power line communications to the person probe capable of the mho probe and Zigbee communications the order message that it starts to the inspection of a meter is transmitted of the multiple Zigbee magnetic fields to the Zigbee magnetic field of a plurality of capable of the mho probe, is the mho probe and Zigbee communication, the mho probe, is 2nd step of transmitting 'zigbee magnetic field inspection data request list' to the multiple Zigbee magnetic fields, the mho probe, is 3rd step of receiving with the Zigbee communications the predetermined order, successively, Zigbee magnetic field inspection data from the multiple Zigbee magnetic fields, 4th step of transmitting the mho probe, is 'person probe magnetic field inspection data request list' to the person probe, and 5th step of receiving through the Zigbee communications the order, that the mho probe is predetermined from the person probe successively, person probe magnetic field inspection data and multiple person probe magnetic fields does not support the Zigbee communication. About the power data inspection method."
2018,"The present invention relates to the remote meter reading system and its operation method. The remote meter reading system of the invention therefor comprises data concentration part receiving inspection data including the second M modem collecting measured second inspection data in the watthour meter of the consumer, the first meter modem collecting first inspection data quantized in the meter measuring one or more used amount among the waterworks and gas of the consumer and sets up one or more second M modem as the parent node M modem among multiple second M modems, and first inspection data from the parent node M modem and second inspection data and transmits inspection data to the remote checking server."
2018,"The present invention relates to the common database formation apparatus and method. In the power distribution operating system and microgrid operating system of the invention therefor, the apparatus for producing the used common database commonly includes the database schema administration unit setting up the first database schema, and the first data generate part producing first data showing the basic information of the system stored in the first database and stores first data in the first database generated according to the first database schema according to the input information of the user. The first data generate part the system including the facility optional field produces the screen. The system of the user which the system is inputted through the screen receives input data. The system converts input data into arrangement data according to the arrangement regulation. And it is characterized to the system store arrangement data transformed according to input data in the first database."
2018,"The invention relates to the superconduction electric power equipment, more specifically to the superconduction electric power equipment equipped with the insulating spacer which the insulating spacer is equipped in the in-between of the current lead which electrically connects the electric power equipment external terminal interval and the superconducting element in which the state of intense low temperature has to be maintained in the electric power equipment and in that way it minimizes the heat energy which can be flowed in by the current lead into the outside and steadily can maintain the state of intense low temperature of the electric power equipment inside and accordingly protect the electric power system since the superconducting element prevents in the abnormal current generation that the Quine value measure excess current is normally conducted. For this, the invention comprises the superconducting element it is installed as to the electric power equipment in which the superconducting element is built in the coolant jacket in which the refrigerant is filled outside the coolant jacket and the insulating spacer which is arranged between terminal and the connected coolant jacket and reduces the heat energy flowed in into the inside of the coolant jacket through terminal."
2018,"The remote meter reading system providing the earthquake information of the present invention receives vibration data from the sensor sensing the vibration of the neighboring object. The sensor has the technology analyzing received vibration data and includes data concentrator producing the vibration intensity event and transmits the vibration intensity event, and the server receiving the vibration intensity event from data concentrator and judges the earthquake whether or not and produces the earthquake alarm event in the occurrence of earthquake in case the corresponding and generates the emergency signal the technical feature in the providing."
2018,"The present invention relates to the protection system and its operation method of the electric power system. The protection system of the electric power system in which the superconductive cable of the invention therefor is applied to includes the first distance relay, the second distance relay, the contact switch, or more current relay one side is connected to the bus lines and the other side is connected to the contact switch and It is characterized by the first distance relay and the second distance relay that the respective different positive definites is applied to and it determines the decided operation of the breaker. As to the first distance relay, one side is connected to the bus lines and the other side is connected to the breaker. As to the second distance relay, one side is connected to the bus lines. As to the contact switch, the other side is connected to the other side and breaker of the second distance relay. As to over current relay one side is connected to the bus lines and the other side is connected to the contact switch and and, the line current and line voltage of the superconductive cable are input and controlling the operation of the contact switch according to the size of the line current."
2018,"The dual realize method by the mutual FEP servers in the telemetering performance of the present invention the technical feature is in the providing technology including the multiple FEP servers having DCU lists of the assigned slave system and reciprocity is dualized in order to process the inspection affairs without the abort, 1st step of making prepared the blocking, or, the offload task of offload object DCU lists in the new FEP server addition in any one of FEP servers by the cluster master, or the DB server which makes the offload task of offload object DCU lists prepared the gauge examination operations of FEP servers is performed in the new addition without the abort is included in the blocking of FEP servers FEP servers are monitored the cluster master is included in the inside and, and the second step performing the corresponding to offload task according to the fixed the offload task processing by the cluster master by FEP servers."
2018,"The invention relates to the distributed power interconnection management system and method thereof and the distributed power interconnection management system include the apparatus for power management for controlling the rechargeable action of the energy storage device on the tide monitoring installation for power, for measuring the flowing tide electricity between the energy storage device, for the past records of being supplied from the distributed power connected in the distribution line of the electric power system being stored or supplying the distribution line with the electricity of being stored and distribution line and distributed power in the tie point according to the distribution line and the tide electricity measured in the tide monitoring installation for power."
2018,"The invention comprises the determining unit which judges the motive whether or not of both ends voltage by using the voltage of the in-phase the cycle of the electric potential difference of the respective voltage input portion which is input and both ends voltage inputted from the voltage input portion and electric potential difference from both ends system. According to the invention composed like this way, both ends system prevents from the breaker being put into in the async state. It avoids with facility and through this, is generated due to the breaker input at the async state it and economics the loss is in advance prevented."
2018,"The present invention relates to the phase discrimination and electric conduction management method of the distribution line using the intelligent watthour meter system capable of the phase discrimination of the distribution line, and this, and the intelligent watthour meter system capable of the phase discrimination of the distribution line according to a preferred embodiment of the present invention is the DCU (Data Concentration Unit) equipped with the DCU phase port communications chip generating the phase information identification signal, and the watthour meter equipped with the watthour meter phase port communications chip are included. DCU determines the current phase using power in the distribution line by using the answer signal. As to the intelligent watthour meter system capable of the phase discrimination of the distribution line, the inherent phase information is included to the electrical phase. The watthour meter equipped with the watthour meter phase port communications chip generates the answer signal corresponding to the phase information identification signal according to confirm the phase information identification signal."
2018,"It has technology performing the scatter storage, in the node of the first ~ the N server and the block chain algorithm which the authentication information synchronize the authentication information of first ~ the N data concentrators or first ~ the N meters which think of the authentication it includes the N (N is the natural number over 2) smart grid system had structure such as the element of the comprised first smart grid system and the first smart grid system the technical feature including the security method of the smart grid system using the block chain of the present invention is the first server, and the multiple first data concentrators and multiple first meters in the providing."
2018,"According to a preferred embodiment of the present invention, the smart M including the communications unit transmitting the inspection data block produced with inspection data with data acquisition unit and receives inspection data of the intragroup smart M from data acquisition unit, the block generating unit, the block verification part verifying the inspection data block produced in the intragroup smart M, and the block chain generating unit connecting the verified inspection data block in the previous inspection data block and produces the inspection data block chain is provided. The block generating unit produces the inspection data block by using inspection data which receive from data acquisition unit."
2018,"The low frequency oscillation frequency which it produces by using synchronization data is reflected and the intelligent power system stabilizer and the method which uses the motive phase information in order to best suited it sets up the parameter of the intelligent power system stabilizer are suggested. The intelligent power system stabilizer using the presented motive phase information comprises the input unit which the generator parameter, the control system parameter, and synchronization data are input; the processing unit storing the generator parameter and the intrinsic value prevarication figure producing the intrinsic value according to the change of the PSS parameter than by the basis and is the control system parameter generated; the detection unit detecting the low frequency oscillation frequency synchronization data to the basis; and the taking out portion drawing the PSS parameter the intrinsic value prevarication figure stored in the processing unit and the low frequency oscillation frequency detected to the basis."
2017,"The intelligent telemetering protocol processing system and the method for judging validity and forgery whether or not of the packet V TAG value computing the meter the direct task definition information for controlling to the basis are presented as the basis. The presented intelligent telemetering protocol processing system comprises the remote checking server which produces the packet of the intelligent telemetering protocol and it produces V TAG value the task definition information by the basis if the packet includes the task definition information for the control of the meter and inserts V TAG value into the packet, the validity of the basis the packet V TAG value included in the packet which it is transmitted from the remote checking server, and data concentrator performing the basis the packet the check result of validity and forgery whether or not the forgery whether or not is inspected."
2017,The invention relates to the method for frequency control of the electric power system and the set first parametric value (D time) is the step of determining each energy storage device (ESS) much output quantity for the discharge of battery it uses: and controller in the step performing the exit control mode it is smaller than the second time information (After Exit time) or the period information (Before Exit time) is the same: exit control mode each energy storage device (ESS) much allocation output quantity is calculated include the step performing the discharge frequency reaches the normal range.
2017,The present invention relates to the operation system and method about the small scale stand-alone type microgrid system separating from the electric power system and is handled. The controller performing the control about the basis the generator the energy storage and load the measurement information about the generator which the stand-alone type microphone grid operation system is included in the stand-alone type microgrid system the energy storage and load and data acquisition part: measurement information collecting the weather information and the estimator: second time period prediction generated energy which after this produces the second time period prediction generated energy and prediction load amount of the neogonesis power plant the weather information by the basis about the first duration among generators and prediction load amount the control input output unit: producing the control parameter about the generator the energy storage and load according to the basis the second time period and control parameter of the invention therefor are included. It is characterized by the internal combustion generator and energy storage among generators to be parallely connected to the distribution line connected to load.
2017,"In the invention, the operation system of the electric power system including the energy storage device is disclosed. The operation system of the electric power system including the energy storage device of the present invention is characterized to include the demand forecast of the second set up time and the operation developmental plan part:, formulating the developmental plan the generator state, and the real-time feeding unit performing the power feed indication the economic dispatch plan is performed and the real-time error is corrected based on through at least one among the short period analyzed result of the assumption failure analysis and ESS feature processing part including the neogonesis generated energy prospect, the ESS bidding information, and the ESS capability information, and the optimal time slot generator unit commitment in which any one or greater is input among the ESS status information and which stores in the ESS property DB and managing and minimizing the electric power production cost by using at least one among the bidding information of the ESS feature processing part: first set up time unit, analyzing the management showing and long and short term capability of ESS based on data stored in the ESS property DB and provided the demand prediction information, and the long period analyzed result of the ESS feature processing part and generator characteristic information."
2017,"The data concentrator receiving datas through the inspection of a meter meter and the server, and the specified communications method or various various communications methods is included. And data concentrator provides the hardware interface regardless of the multiple cable transmission modems or the form mounted on the RF modem is the target board. And the multiple cable transmission modems or the modems having the maximum gain among the RF modem is determined. The interface has the technology sending and receives inspection data through the common interface module of the discriminated modem the technical feature in the providing. The inspection of a meter meter and the server the remote meter reading system which at the same time, supports the various communications interface of the present invention transmits multiple datas through the various types of mobile network and wired network."
2017,"It is related to one or more battery management systems supplying electricity having the reference frequency changing and is changed the direct reference frequency according to the charged capacity, the power generation based on the reference frequency which is measured it measures the reference frequency in the electricity that the battery management system supplies or one or more generators the power generation stopping operation, and the stand-alone type microgrid autonomous control system which after measures the reference frequency in the electricity that the battery management system supplies includes the bottled inflow or one or more loads releasing the bottled inflow based on the measured reference frequency."
2017,The telemetering load distribution system of the present invention comprises the power meter measuring the consumer each power use amount; the PLC modem which acquires power data about the measured consumer from the power meter and stored; data concentrator (DCU) acquiring power data from the PLC modem and stores and transmits stored power data through the network in which the network has the external request; and the NMS inspection of a meter server managing states of the PLC modem and the power line communications (PLC) net status monitoring it stores to the standardized form power data are received from data concentrator (DCU). It has technology the technical feature in the providing.
2017,"Disclosed is the remote meter reading system providing the non-repudiation. According to a preferred embodiment of the present invention, the remote meter reading system providing the non-repudiation including the shear processing server transmitting the lost inspection data transmission require-message in data concentrator and transmits the machinery control order message in the smart M, data concentrator transmitting accumulation inspection data in the shear processing server and for transmitting the inspection data transmission require-message in the smart M, the smart M transmitting the status information in the shear processing server and transmits inspection data in data concentrator, and the transmission subject and the security server transmitted with at least one among the reception subject the transmission non-repudiation token authentification result the transmission non-repudiation token authentication is performed about the transmission non-repudiation token authentication request of the reception subject corresponding to the transmission subject it transmits the transmission non-repudiation token is produced among the shear processing server, and data concentrator and smart M in response to the transmission non-repudiation token creation request of the transmission subject is provided."
2017,"Disclosed are the telemetering load-balancer and the method. The telemetering load-balancer comprises the registration request signal from data acquisition unit, the FEP server which receives the identifying information and delivered, and the control server computing the accumulation load balancing rate of the multiple FEP servers which is connected by using the identifying information and the registration request signal delivered from the FEP server and delivers the registration request signal and identifying information and requests the registration process of data acquisition unit among multiple FEP servers as the FEP server in which the accumulation load balancing rate is most little."
2017,"Disclosed are the remote meter reading system and the telemetering method of comprising networks. The remote meter reading system according to the present invention comprises the multiple meters measuring the power use amount of the multiple consumers and has the respective different QR (Quick Response) code; the multiple meters and transformer having different quick response code data concentrator for transmitting the electric charge and power use amount to data sink it turns out the electric charge it uses the power use amount which is received from multiple meters is connected to multiple meters is included; the multiple meters; and data management which includes the administration unit, and the quick response code of the multiple meters, and the quick response code of the transformer if it is the power distribution diagram managing the power distribution diagram side showing the distribution line of the transformer and includes homologous data which correspond to the phylogenetic tree of the transformer and multiple meters with the power distribution diagram side by using the quick response code of the transformer and multiple meters and are generated."
2017,"The power outage sensor system and method of the power distribution GIS base using the telemetering facility senses the alternating current power supply whether or not of the electronic type watt-hour-meter connected to the power line by using the telemetering facility and for judging the occurrence of blackout whether or not are suggested. The power outage sensor system of the power distribution GIS base using the presented telemetering facility comprises the power outage trap event according to the result the occurrence of blackout whether or not is judged the status of electric power supply from the electronic type watt-hour-meter installed at the consumer is sensed, the slave modem: data concentrator which is installed at the distributing pole and which receives the trap event from the slave modem and managed generated one trap event among the good luck former trap event, and the power outage event or the power outage monitoring server which it processes in order to be generated the good luck former event and it transmits the location information in which the power outage or the good luck former is generated and the text message including the generation time to the administrator the trap event is received from data concentrator."
2017,"The present invention relates to the AMI security system and the method which comprises the security data communications environment having reliability while decreasing the load of the public key infrastructure operand execution by using the one-time password as the symmetric key and uses the one-time password which prevents that the personal information is taken out and it is used in the vested interest use, and it is comprised of the smart M incorporating the encoding and the first security module decoded data the one-time password is produced it transmits inspection data of electrical machinery and apparatus is ciphered, and the certificate server incorporating the encoding and the second security module decoded data the one-time password is produced the verification is performed data concentrator, retransmited to the AMI server the AMI server. The certificate server incorporating the encoding and the second security module decoded data the one-time password is produced the verification is performed data concentrator, retransmited to the AMI server the AMI server requests the verification it transmits inspection data transmitted from data concentrator with the certificate server, and inspection data transmitted from the AMI server are decoded inspection data is transmitted from the smart M furnace. According to the AMI security system and the method using the one-time password of the invention, the load of the public key infrastructure operand execution the one-time password is used as the symmetric key has the effect that the security data communications environment having reliability is comprised while reducing. It prevents that the power use amount information or the personal information is taken out and it is used in the vested interest use and by using the one-time password in the electricity service the safe data communications is performed."
2017,Disclosed are the remote meter reading system and the method. The remote meter reading system includes data acquisition unit for receiving transmitted inspection data from the M: M and the server receiving inspection data from data acquisition unit and transmits the connection identity for connecting to data acquisition unit in data acquisition unit.
2017,Disclosed are the remote meter reading system for the phase detection and the method. The remote meter reading system for the phase detection according to the present invention comprises the watthour meter synchronizing in the phase detection signal corresponding to the phase of the military power of being supplied from the transformer and transmits the phase detection packet and data concentrator grasping the supply power phase signal corresponding to the phase of the electricity that the transformer provides by each electrical phase and determines the phase of the military power of being supplied to the watthour meter by using the grasped supply power phase signal and the phase detection packet transmitted from the watthour meter.
2017,"The invention relates to the system for managing remote controlling for the en-bloc parameter setup of the smart M and method thereof, and the system for managing remote controlling according to the working example of the present invention comprises the remote control device being for the establishment of the parameters of the smart M: for the remote site collecting inspection data and smart M or the change and transmitting the necessary packet and single using redundant information comprising the packet and for producing to the image of data format unifying the information which is not overlapped comprising the packet and is continued and transmitting."
2017,"The present invention relates to the operation method of the remote checking server and the remote meter reading system using the wireless and power line communication. The remote meter reading system of the invention therefor includes the master coupler and the master data acquisition unit for being electrically connected to the master coupler, the slave side coupler and the slave data acquisition unit for being electrically connected to the slave side coupler, and the remote checking server. The master data acquisition unit further includes the wireless communications module. The remote checking server and communications are performed through the wireless communications module. And it is characterized by the master coupler and slave coupler to be connected through the neutral conductor. The remote checking server inspection data are delivered from the master data acquisition unit."
2016,"The invention relates to the reactive power apparatus for compensation control for securing the pure copper reactive power and method thereof, more particularly, to the reactive power apparatus for compensation control for being the coordination control and maintaining the busbar voltage of the electric power system the FACTS instrument (STATCOM, SVC etc) and phase modifying equipment (Sh.R, Sh.C) with the proper range and securing the pure copper reactive power at the same time and method thereof. For this, the reactive power apparatus for compensation control for securing the pure copper reactive power according to the present invention comprises the input unit which the value (Vlim) of the limit voltage, the value (Vref) of the reference voltage, and the status information of the substation facility within the value (Qrev) of the reactive power reserve and electric power substation are input; the operation unit which computes the control value for the phase modifying equipment (Sh.R, Sh.C) and FACTS instrument by using the value (Vlim) of the limit voltage, the value (Vref) of the reference voltage, and the status information of the substation facility within the value (Qrev) of the reactive power reserve and electric power substation; the FACTS instrument determining the trouble whether or not of the electric power system from the status information of the substation facility and is computed in the operation unit; and the controller which provides the control value for the phase modifying equipment and respective FACTS instrument to the normal time FACTS instrument and phase modifying equipment of the electric power system according to the crystallization of the determining unit and the determining unit which decides whether or not whether it will control the FACTS instrument and phase modifying equipment to the control value about the phase modifying equipment or not and in which the FACTS instrument stands alone in the malfunction of the electric power system and which is controlled."
2016,The invention relates to the power outage sensing data concentrator of the damage of the device or the remote meter reading system preventing the loss of stored data and its control method the power source of the device is normally blocked the power source is supplied to the device of the inside the power outage is generated comprising the communications unit for the communications with the meter and AMI server; the memory of storing inspection data received from the meter; and the controller which according to the inspection of a meter request of the AMI server and the power supply unit: power outage sensor: electricity charge unit: charged with the electricity of being applied from the power supply unit requests the inspection of a meter as the meter and senses the current supply whether or not from the power supply unit converting the external alternating current into the direct current and which supplies it stores inspection data in the memory unit ; and supplies the electricity of the electricity charge unit to the communications unit and memory if it receives the occurrence of blackout signal from the power outage sensor.
2016,The invention relates to each electrical phase the tap of the transformer and master discriminator performing the tap control of the transformer the tap control is requested in the transformer equipped with the tap for the voltage adjustment is controlled. And the mean value of the voltage is calculated. It is characterized to measure the voltage after tap is settled with the transformer and include the slave discriminator which determines the angular of the transformer matched with the angular of the electric installation by using the mean value after the tap control former of the transformer and control and standard deviation the mean value and standard deviation of the measured voltage after doing the calculation.
2016,"Disclosed are data concentrator providing the radiation information and the radiation information providing method using the remote meter reading system, and this. The data concentrator providing the radiation information the controller grasping on the pollution level is included compared to the set warning level standards radiation data which collects inspection data from the electronic type watt-hour-meter installed at the consumer and which controls the radialion detector: communications unit: radialion detector for transmitting radiation data measured in the radialion detector with the upper server, and the operation of the communications unit as to data concentrator transmitted with the upper server and measures the amount of radiation of data concentrator adjoining region measured in the radialion detector."
2016,"With the communications state method of diagnosis, using the electronic type watt-hour-meter apparatus for communications test for the AMI system construction and this of the present invention is the communications Modem for AMI 1: there can be the technical feature in the providing the technology scans each electronic type watt-hour-meter in the successively as to the electronic type watt-hour-meter which connected checks a meter and transmits corresponding data the power use amount of the consumer through the HDLC protocol communications and it analyzes the connected state and operation state of the corresponding electronic type watt-hour-meter and it includes the apparatus for communications test which distinguishes the meter number of each electronic type watt-hour-meter or acquired and in that way in which field conveniently diagnoses the RS-485 communications failure, the cable error wiring and disconnection, the RS-485 telecommunication function malfunction of the electronic type watt-hour-meter etc. and making the AMI system installing construction and maintenance task facilitated as N mode."
2016,The present invention relates to the multi packet transmission system and its operation method for efficiently utilizing the resources of the transmission time interval between data acquisition unit (DCU) and watthour meter communications device in the smart grid intelligent telemetering (AMI) system phase. The data acquisition unit of the invention therefor comprises the request frame maker doing the function of collecting inspection data about the consumer according to the DLMS (Device Language Message Specification) protocol from the watthour meter and produces the request frame multiple request packets requesting inspection data about the consumer but are used to the basis and inspection data is the OBIS code standards the multiple request packets the request frame is the Ethernet header domain accepted in the PLC payload and the Ethernet frame including data area the communications unit transmitting the request frame to the watthour meter communications device about the watthour meter is comprised. And data area includes one or more request packets among the multiple request packets.
2016,"The invention relates to the stability of the electrical power system network is the computation and malfunction expected apparatus and method and the apparatus include the malfunction supreme intelligence information display part indicating the malfunction supreme intelligence information including the standard object information receiver receiving the standard object information provided from the electrical power system network, the connection state stability, the connection time stability, the network connection state stability (Sstate) and the connecting network stability, the state value of the network, the final connecting network stability, and at least one or greater among the connection state stability (Sstate) and connection time stability (Stime). The connection state stability produces the connection state stability (Sstate) by using the standard object information is the output unit. The connection time stability produces the connection time stability (Stime) by using the standard object information is the output unit. The network connection state stability (Sstate) and the connecting network stability produces the final connecting network stability by using the connection time stability (Stime) is the routing information of the output unit and network."
2016,"There can be the technical feature in the providing the technology transmitting and separating through various various communications methods only the payload data having the actual information in the packet format about datas which in case datas are received are received and transmitted with the inspection of a meter meter or the server as the inspection of a meter meter or the server which includes data concentrator receiving datas through the inspection of a meter meter and the server, and the specified communications method or various various communications methods and in case datas are received to data concentrator through the specified communications method it does not change data format of received datas and is received. The inspection of a meter meter and the server the heterogeneous communications module of the present invention the remote meter reading system capable of data compatibility going transmits multiple datas through the various types of mobile network and wired network."
2016,"Disclosed is the smart grid appliance authentication method. The smart grid appliance authentication method comprises the device registration step in which the machinery adminstrator prepares the tool information about the smart grid instrument and requesting the device registration to the certificate registration authority; the tool information in which the key management server is registered by the certificate registration authority and the key creation step which produces the instrument private key and instrument public key by using the function of key generating; the private key dispersion storage step: machinery adminstrator dividing the instrument private key in which the key management server is generated into a plurality of and divides and saves in the multiple key recovery agents is the instrument private key in the key management server; and the private key, the certificate transmittal step:, transmitting the certificate issued with the certification issuing step: private key recovery step: instrument private key in which the key management server is restored is restored the instrument private key of the instrument corresponding to the certificate the key management server connects to the key recovery agent the certificate is issued from the certificate server it makes use of the instrument public key which the private key and the issuing of certificate challenge step: key management server requesting the issuing of certificate produce with the machinery adminstrator the instrument private key which the machinery adminstrator is transmitted private key, and the certificate impregnation step injecting the certificate into the corresponding smart grid instrument."
2016,"The remote meter reading system of the prime power line communications base of the present invention the technical feature is in the providing the technology determining the registration admissible number of master PLC modems in consideration of the channel condition in case of transmitting the registration request signal with master PLC modems after multiple low pressure checker inputs and slave PLC modems being installed and collects the inspection data field which low pressure checker inputs transmit after the registration and includes data concentrator (DCU) transmitted including low voltage meters of a plurality of performing the electricity inspection of a meter it is installed at the consumer, the transformer it is respectively installed with low voltage meter, and slave PLC modems of a plurality of performing the communications it is put through the power line of connected 4 phase (R phase, the S-matrix, T phase, the N-state)."
2016,Apparatus for transmitting and receiving protocol for the intelligent remote meter reading system and the method for setting up the security-related information at the AMI protocol and securing the compatibility between AMI facilities are shown. Presented apparatus for transmitting and receiving protocol for the intelligent remote meter reading system set the security-related information to the reserved area of the AMI protocol which is the information outputted in the AMI facility generated to the basis. The fixed security-related information the AMI protocol is classified in the AMI protocol received from apparatus for transmitting and receiving protocol for the intelligent remote meter reading system installed at the other AMI facility into the basis into the security protocol or the non-secure protocol and data are processed.
2016,The remote meter reading system using the relay bridge in the transmission time interval of the present invention has the inspection of a meter meter: various types of mobile network transmitting inspection data through the various types of mobile network and wired network and technology equipped with the relay bridge determining modems and sends and receives inspection data having the maximum gain among the communications method of the kind it is in the transmission time interval between data concentrator receiving inspection data through the wired network and the inspection of a meter meter and data concentrator the technical feature in the providing.
2016,"The remote meter reading system of the present invention checks the electric energy of the consumer. It stores meter-inspected inspection data. The electric energy collects the inspection data field which multiple meter reading equipments and meter reading equipments transmitted a message transmit. It includes data concentrator (DCU) transmitted. And data concentrator (DCU) performs meter reading equipments and RF Mesh communications through the RF Mesh net. And it has the technology which respectively confronts with the communications Modem of meter reading equipment and sets up the registration, deletion, and the routing the technical feature in the providing."
2016,The invention relates to the address generation apparatus of the intelligent remote meter reading system and method thereof comprising the first MAC address generation unit converting into the hexadecimal number after doing the expression and produces the first MAC address of 48 bit each number comprising the Meter ID of the watthour meter to four bits (bit); the second MAC address generation unit adding the bit to the first MAC address and produces the second MAC address of 64 bit; and the first internet protocol address generation unit: producing the first internet protocol address which uses the number which is generated the number adds the bit of 64 bit as the interface identifier of the IPv6 it converts each number comprising the Meter ID into four bits (bit) after doing the expression into the hexadecimal number and the second IP address generation unit producing the second IP address using the second MAC address as the interface identifier of the Pv6.
2016,"The inspection of a meter meter, and data concentrator receiving the inspection data field through the various types of mobile network and wired network are included. And the technical feature has the technology which separates only the payload having the inspection information which is practical in the packet format of the multiple inspection datas transmitted and received and which it all receives the inspection of a meter meter and data concentrator in the providing. The inspection of a meter meter the remote meter reading system which the same time operates wire and wireless communications system of the present invention transmits multiple inspection datas through the various types of mobile network and wired network."
