A,abstract
2018,"(Modified U) by performing a combination of the switch and the restart processing of the sampling frequency, the protection relays there is no locking circuit or necessary to provide a time cooperate with the circuit of the output to simplify the circuit configuration a digital type protection relay reliability is high at a low cost independently It provides. CPU unit 14 including a six and a plurality of CPU board sampling frequency conversion circuit for the conversion of the sampling frequency according to the system frequency detector 5 and the grid frequency detecting grid frequency by 5, is detected for detecting that the grid frequency of the power system is under protection conversion If the switch 6 and the sampling frequency, the sampling frequency conversion circuit, and a multi-restart unit 7 to the batch-restart processing of the entire CPU board included in the CPU unit 14. 1"
2018,"It provides a power system monitoring and control device predicts the amount of output required change in advance and can adjust the output of the generator at the optimal level with respect to rapid load change. Power system monitoring and control system 1 a is the amount of extract to set the extracted priority for prioritizing extract generator for the implementation of the system information input means 11 and output to obtain the current system information in the priority input means 12 and output transition of the total value and the delay amount of delay time input means 15 for entering the transition time required for the transition of the output system information, extracts priority as the priority, and the generator data input in determining the output value of the output transition the transition target generators and each generator the implementation required for the implementation of the delay target generator extraction means 16 and an output time, delay generator information and transmits the delay control will output value generating means 18 and output as an input to a power generation plan value for calculating the output value of the target generator in the output transition to each generator and a control information output means 19 to. 1"
2018,"Storage battery system according to the present invention (1) is provided with a single teacher device converts n (11,12,13, ﹞﹞﹞, 1n). Each teaching converter 11 is connected to the corresponding battery module group (21). Each battery module is composed of the group be at least one battery module (211 212 213) is connected in parallel. The maximum power storage capacity of the storage battery module for at least constitute a battery module group is different from the maximum power storage capacity of the battery modules that make up the other battery module group. And each teaching control device 4 of the storage battery system 1 according to the present invention is based on the charge-discharge request (Preq) and the battery module can (Bnumi) and the battery capacity ratio (Cratioi) from the original number of energy management system (3) chungbang determines the amount (Pi) of the converter."
2018,"Time and provides an output power converter which suppress the reduction of the case continuing the operation at the time of voltage drops. According to one embodiment there is provided a power conversion apparatus including a main circuit unit and the first current detector and a controller. Main circuit unit has an inverter including a plurality of switching elements, it by the on-off state of each switching element converting the DC power supplied from the DC voltage source into an AC power and outputs the electric power system. A first current detector detects the output current of the inverter. The controller controls each switching device on the basis of the reference voltage and the carrier signal which changes periodically. The control unit stops the operation of each switching device if there is an output current of the inverter exceeds the range of the upper limit value and lower limit value and make an output current of the inverter when the carrier signal is a predetermined value and the output current of the inverter is back within the range when came thereby resume the operation of each switching element. 1"
2018,Provides a photovoltaic power generation system that makes it possible to easily determine whether the power conditioner of the approved part. The embodiment of the solar power generation system of the connection device 12 and the MIC for connecting the power generation module 1 and the identification information storage unit 11 and the MIC provided in the MIC and MIC provided in the power generation module 1 for converting solar energy into electrical power to the power system identification of the information collecting device 15 and the MIC collecting device 15 collects information for acquiring the identification information has the information output device 16. 2
2018,"To prevent the amount of deviation of the transformer due to the increase in the gate lock ttungttungyi a power conversion comprising a power converter to be connected to an AC power system through a transformer device. The control apparatus when receiving the gate ttungttungyi lock command, based on the primary-side current detected by the current detector after gate blocks the self-excited type converter includes a timing adjusting unit for adjusting the timing gate ttungttungyi lock the self-excited type converter. Timing adjustment is to determine whether there occurs direct-current charging mode for charging the DC capacitor on the basis of the primary-side current detected by the current detector after gate blocks the self-excited type converter. Timing adjustment locks ttungttungyi gate the self-excited type converter when the state in which there is a direct current charge mode after receiving a gate locking ttungttungyi command if it is determined that the direct current charge mode stopping occurs. 5"
2018,"(Oil modified) by switching the operation algorithm in accordance with the grid frequency, and plan the reduction of the cost and maintenance of the relay computation precision. Computing section 44 of digital type protection controller 4 A a is provided with a switching unit 443 for switching in accordance with the relay operation unit for relay operation unit 441 for the 50 Hz and 60 Hz operation section 442 and relay these to the grid frequency. The relay operation unit 441 has a calculation algorithm for the relay operation for a 50 Hz in the sampling frequency for a 50 Hz. The relay operation unit 442 has a calculation algorithm for the relay operation for a 60 Hz in the sampling frequency for a 50 Hz. For example operation of the algorithm, the calculation algorithm for the relay operation unit 441 is an area method using the data of 12 30◥ relay operation unit 442 is replaced by the area method of using the data 36◥ 10. 1"
2018,"A solar cell (3) the control device (2) of an inverter for converting electric power into AC electric power associated with the power system (7) generated by the AC voltage detector 14 for detecting the system voltage (Vr) of the power system and an inverter (1) direct-current voltage (Vdc) MPPT executing section 23 for controlling the DC voltage (Vdc) so that this time is higher than the lower limit (VL) is the power output from the solar cell (3) max to be applied to the grid voltage (Vr) to advance time is lower than the predetermined voltage direct current to decrease the lower limit (VL) voltage lower limit value calculation unit 22 and the system voltage (Vr), the inverter (1) power control (25 for controlling a reactive power output from the basis of the ) and a."
2018,"And at the same time ensuring the continuity of the variable-speed pumped-storage hydroelectricity grid-connected operation of the system during system failures, and provides a secure variable-speed pumped-storage hydroelectricity system that prevents blocking of the DC circuit breaker. The high-pressure side is connected to the DC link circuit in the low-voltage side power supply the rotor coil with alternating current of a diplexer variable speed generator-motor connected to the stator winding woman in the transformer 3-phase circuit or alternating woman between the equipment apparatus connected to the power system thereof a variable speed positive power generation system in a high-pressure side circuit and the rotor voltage detection means high-pressure side circuit for detecting a voltage of said transformer on with a surge protector device which short-circuits the art circuit via a resistor, when an overvoltage occurs on one circuit of the e-coil and the AC excitation device is connected between the three-phase circuit the three-phase short-circuit resistance is not short-tile the high-pressure side circuit voltage detection means of the output voltage is a group wherein the short circuit condition that is smaller than a predetermined value, three-phase short circuit to and a control means. 2"
2018,"Without affecting the actual operating system to run a test of the online connection function. Information transmission network 4, a plurality of access is acquired information to acquire the failure information 32 indicating that the calculator, the monitoring server S to monitor controls the power system has failed and the or testing the monitoring control unit 15 and the test set to the respective monitor servers S used by the for disorders of the monitoring and control based on information indicating whether or not the decision to monitor control monitors the server S in a monitoring server S running failover and tested using a monitoring server S running failover for the test failure is It has a determination unit 18 for determining the possible witness S. 1"
2018,"Control apparatus for a power storage device that can suppress variation in the power supplied to the power grid, there is provided a control method of a wind power generation system and the power storage device. Controller of the electric power storage device is provided with a wind speed acquisition unit and the power output detection section and the capacitance detection unit and the control unit. Wind speed acquisition unit acquires the velocity. Generation output detector detects the power output of the wind turbine generator connected to the power system. Capacity detection unit stores at least some of the power in the power generation output, and executes the detection of the remaining amount for the power storage device for supplying at least some of the stored power in the power system. Control unit controls the speed and power output to the remaining capacity power generation output and power storage device is stored or supplied to the storage and supply of electric power so as to suppress the fluctuation of the synthesized composite output power on the basis of. 1"
2018,"Storage battery system according to the present invention is a battery system to be connected to the power system is in operation based on the charge-discharge request from EMS. Storage battery system according to the present invention is a function of it, by converting the AC power of the BMU, the power system that monitors the storage battery, the battery state to the direct-current power conversion, the function and the battery DC power to charge the storage battery into AC power discharge in the Power System having provided with a PCS and control unit. The control device is configured to receive the battery information which is supplied from the charge-discharge request and the BMU from the EMS based on a battery charge and discharge requirements and information to control the PCS. The control apparatus comprising a charging and discharging command computing a charge-discharge electric power based on the battery information and on the basis of the charge-discharge electric power demand for charging and discharging as a constraint determines the charge and discharge command to the PCS."
2018,"Storage battery system according to the present invention is a battery system to be connected to the power system is in operation based on the charge-discharge request from EMS. Storage battery system according to the invention PCS and control unit that refers to the BMU, the first sensor and the same type second sensor output of the monitoring by the battery, the battery state to the first sensor to perform a discharge from the charging and the battery to the battery and a. The controller is configured to receive the battery information which is supplied from the charge-discharge request and the BMU and controls the PCS on the basis of the battery charge-discharge request and information. Error detection of the control device detects a second sensor which acquires a first sensor output includes a secondary battery information output and the second sensor at least in comparison with the sensor output from PCS."
2018,"(Oil modified) providing the solid electrolyte film effectively functions in a temperature range of long-term stable electrolysis cell stack and the power available in the system to. On both sides of the electrochemical cell 14 made by having the electrolyte membrane 21 and the electrolyte membrane can be provided to the oxygen electrode 22 and the other main surface of the electrolyte membrane 21 is provided on 21 one principal surface of the negative 23 a collector 15, 16 and the separator 17 being provided between the stacked single cells to each other be made of subunit cell stack 11 and the subunit cell stack including one or more of the 13 11, accomplished by having a small unit cell stack, the heat exchanger 12 to 11 and the heat exchange. Subunit is provided between each other cell stack 11, an electrochemical cell stack formed by having a small unit cell stack 11 and the heat exchanging section 12 exchanges the columns 10. Figure 2"
2018,"Embodiment of the present invention is determined properly act as a master device and slave devices among a plurality of the electric power conversion system. The electric power conversion system as one aspect of the present invention includes control and decision unit and the checking unit and the determination unit. The control unit may be a monitor control relating to the other power converter and the input and output of power of the power lines connected via a power line. The determining unit determines a slave device subject to control by the master device and the master device is the subject of the monitoring and control between the basis of the power characteristics of the different power conversion device and the other power converter. The check unit may match the master device and the slave device as determined by the different power conversion apparatus with the master device and the slave device as determined by the unit the determination. The judging unit, and permits the start of the monitoring and control when it is determined that the matching by the confirmation unit. 6"
2018,"It provides a reactor power adjusting device in the specified output variation within the specified time required for the power system when the load change can be easily obtained. According to an embodiment the reactor output stage is the reactor recirculation flow rate adjustment command signal 313 to adjust the reactor pressure control command signal 312, the reactor recirculation flow rate for adjusting the frequency deviation detection signal 311 is input, and the reactor pressure in the frequency variation detector 31 a control unit for controlling so as to output 35 and the reactor pressure adjusted command signal 312 are input to the reactor pressure adjustment start time and the reactor pressure adjusting section 32 and the reactor recirculation flow rate adjustment for adjusting the pressure variation command signal 313 is input reactor recirculation flow rate adjustment start time and a flow rate and a reactor recirculation flow rate adjusting section 33 to adjust the fluctuation width. The controller 35 outputs a couple of a predetermined time after the reactor pressure does not adjust command signal 312 or the reactor recirculation flow rate adjustment command signal 313 is output to the other one. 1"
2018,"Even when the frequency of the power system changes can accurately detect a failure of the component and provides a quantity of electricity gauge the improved, monitoring accuracy in properly when change occurs in the characteristics of the component can detect it. An analog filter that is observed 2 and inputs the superimposed signal for monitoring the amount of electricity grid and harmonics. The analog filter 20 is also input to overlap the system and amount of electricity for a supervisory signal. Difference calculation section 24 calculates a difference value between the first and second digital data which converts digital data from the analog filter 2,20 15,23. At this time, the system that are affected by the amount of electricity grid frequency is therefore canceled, the influence caused by the change of the grid frequency is excluded and is required as a difference value the amount of harmonic overlap. For this reason, the monitoring processor 17 has not generated the error of the monitoring operation if the grid frequency changes based on the difference value in the harmonic overlap amount is determined whether or not the defect of an analog filter 2. 1"
2018,"In the event of a disaster control the output of the solar cell module and prevent secondary disasters. Solar power system 100 is provided with a plurality of the solar cell module 20. Each solar cell module 20 is connected to a micro-inverter 12 to the output control. Current collecting box 14 of the solar power system 100 is provided with a connecting portion 24, connection portions 26 and the controller 30. Connecting portion 24 connects the plurality of micro-inverter 12 in parallel. Linking portion 26 is a connecting link 24 to a power grid 18 through the distributor 16. Control apparatus 30 is based on a seismic forecast indicating the occurrence earthquake prediction, and outputs an output control command with respect to the micro-inverter 12. 1"
2018,"(Oil modified) to an antenna so as not to generate the deterioration of the antenna performance, it provides a remote meter reading device mounted thereon. For supporting a portion of the power line 7 which extends the power from the power line 7 as the power line 7, the power measuring unit for connection and measuring the amount of power on, including the power amount display section 9 to display 10 and the power meter reading unit 4 and the reading unit 4 for feeding to the outside to the inside the support 5 and at least one antenna 14 is installed and the cable 8 for connecting the communication board 12 and the inspection unit 4 and the communication board 12 includes a function for radio transmitting the measurement data from the meter reading unit 4 to the external equipment via the antenna 14 to the electrical and a. Power amount display portion 9 are provided on the surface of the opposite side with respect to the communication board 12 is disposed as a position relative to the surface center of the inspection unit 4. Communication board 12 is disposed in full sheets at the surface of the support portion 5 in a direction away from the power line 7. Fig. 3A"
2018,"To provide a power storage system, the power storage unit used in common even if the attribute of the input side and the power variation in the output side different. A plant monitoring apparatus according to this embodiment has a first transducer and the energy storage unit and the power generation unit and power storage unit and the second transducer and the third transducer. The first converter is connected between an external power system converts electrical power. Energy storage unit may store energy by using the input power which is input from the first converter and renewable energy generation unit output. And outputs a power generation unit developed output power to the load portion of the external electric power system it is connected. Power storage unit is faster than the control response power control unit in response to the control response and the load unit energy storage unit for the input power. A second converter connected between the power storage unit to the energy storage section is converted to electric power. A third converter connected between all of the power storage unit and the eccentricity is converted to electric power. 1"
2018,"Is based on the power system information after the accident occurs on the grid stabilizing system for the operation for the overload protection. (1) and a system information acquisition unit 2 to collect system information of the power system. (2) a period collection schedule than the system information includes a pre-system model P1 create a system model creating unit 3 to the. (3) having an accident and the accident detection unit 4 a to the removal detection of the accident in the power system. (4) when it detects an accident of the power system with a pre-system model system model frozen P1 freezing unit 4 b writing on a writing portion the grid model. 5 is provided with a that on the basis of information of the power system after the pre-freezing system model P2 and remove an accident for the post-grid model P3 post system model creation part 5 c. 6 based on the post system model P3 comprises overload determining section 6, a determination of the presence or absence of an overload of the power grid. 7 on the basis of the overload portion will be provided with a control target select section 6 b for the selection of the control object. 1"
2018,"Even if the input power capacitor for boosting a grid voltage to the power system, to provide a grid voltage control device which can suppress that the grid voltage is an overvoltage. As MSC5 the provided power grid voltage reactive power compensation to control the device 1 to the step-up, susceptance, which detects the system voltage Vp, and detecting a grid current Ip, based on the grid voltage Vp and the grid current Ip calculating the susceptance provided with a conductance calculating section 15 and control section 16 for controlling the operation MSC cooperate MSC5 on the basis of the susceptance. 1"
2018,"To provide a fuel cell system capable of suppressing the deterioration of the fuel cell. Embodiment of the fuel cell system 100 is supplying the oxidant gas to the fuel electrode 1 and by laminating the unit cells including oxidant electrode 2 made of the fuel cell stack 3, a hydrogen supply unit 4 and the oxidant electrode 2 for supplying a gas containing hydrogen to the fuel electrode 1 a for the oxidant supply device 5 and the electric current between the anode 1 and the resistor 7 and the oxidant electrode 2 when the fuel cell includes a power adjustment mechanism 6 and the resistor 7 and switch 8 for adjusting the output power from the stack 3 and the closed switch 8 to flow to the oxidant electrode sealing valve to form a current to seal a space that communicates with the power mechanism 9 and the oxidant electrode 2 for a power consumption of the resistor 7 to 10 and an oxidizing agent supply unit 5, the hydrogen supply device 4, the power adjustment provided with a mechanism 6, the switch 8 and the oxidant electrode sealing valve 10, the control device 11 for controlling the operation of the. 1"
2018,"Rupture disk type when the safety device is activated, which, even if like a rupture disk fragments A and at the same time suppress the scattering to the outside, rupture disc safety device is not operating the container body is broken, the fragments of the container main body scattered in the outside it provides a possible suppression of pressure vessels. The pressure vessel is held to the container body 11 so as to close the through hole 12 to the insulating gas in the inner space through the metal of the container body 11 and the container body 11 is closed is filled at a predetermined pressure and the differential pressure between the internal space and external It has a rupture disk 22 to rupture when it reaches the predetermined burst pressure. In addition, the pressure vessel has a fibrous layer 33 composed, including synthetic fibers, has a covering 30 that covers the outside of the container body 11. The covering 30 is disposed on the outside of the rupture disc 22 and the container body toward to 11 and has the opposite knitted fabric in the knitted fabric 34 consisting of synthetic fiber. 2"
2017,"To provide a protective relay device capable of preventing unnecessary operations caused by the CT saturation in external accident. Embodiment Relay apparatus embodiment protective relay device samples the current of the power system and additional data obtained at a predetermined time interval and acquires the current data by digitizing. CT saturation determination unit of said current rate of change of said each successive with respect to four data of two successive data difference obtained by adding the absolute values ??to each other the current rate of change, including the latest data of the current data obtained in the data obtaining unit is a predetermined period of time is checked by CT saturation in case a condition to be satisfied is smaller than the maximum integer multiple. If additional relay operation is determined by the CT saturation judging by the CT saturation and locks the output of the trip signal to open the circuit-breaker or the contactor. 1"
2017,"To prevent the unnecessary operation of the circuit for detecting the detecting the forward voltage and reverse voltage of the thyristor circuit failure. Detection circuit FV, after receiving a signal and a gate block signal of the RV input signals and the bypass-pair signal and a circuit breaker open state detection signal of the one-shot circuit 11 for outputting a predetermined period, and these signals for detecting the forward voltage and reverse voltage of the thyristor logical sum of the output signals when the circuit 12 a and the inverting circuit for inverting the signal 12 a 32 and FV, a circuit for inverting the signal of the RV 17, 18 and 32 output the FV signal and the RV signal 17 , when it is satisfied multiplication logic to input the output of the 18 signals output logic circuits 13 ~ 1613 ~ set the output of the delay circuit 19 ~ 2219 ~ 22 to the output of 16 and output to delay only a time shorter than the 11 delay time It was the input to the terminal, and outputs a variety of voltage signals over signal and a flip-flop 23-26 outputs a signal that is not to that of the reset signal. 7"
2017,"To improve the output variation suppressing performance. According to an embodiment according to the power storage device and the electric power command to save the power in the output variation suppressing apparatus of the natural energy power generation device in the natural energy power generation device to power for suppressing the output variation of power supplied to the power system using natural energy and a power command computing device for computing a power command to the power converter and the power converter of the charge and discharge of the power storage device. The power command computing device is obtained by the natural energy generation power prediction device that predicts a power outputted from the power command and the natural energy power generation device based on the power detection value obtained by the electric power detector for detecting the power output from the natural energy power generation device, by the synthesis of the power command based on a predicted power and determines the power command to the power converter. 2"
2017,"Woman occurs when the input from a single-phase transformer to the switch on the power system side of the single-phase AC side to realize the woman inrush current suppression apparatus for suppressing a rush current. Woman inrush current suppression device 6 measures the voltage of each phase bus bar side of the single-phase AC by the bus voltage measurement section 601, and measures a single-phase voltage transformer-side voltage measuring section 603 by a transformer. By the phase detector 605 detects the blocking phase when an opening blocks the switch 2 in the single-phase side of the voltage measured by the respective phase voltages and the transformer voltage measurement section 603 that is measured from the line voltage measuring unit 601, and is supported and supporting the blocking phase obtain the same phase as the blocking phase. And the voltage phase such as a phase obtained by the phase detector reference input 605 by the output unit 606. In the actuator 2 of the single-phase AC side. 1"
2017,"Enabling demand is estimated that utilize the energy available. The practice of the invention as an example of energy management system comprising a determination reference consumption calculation unit with the load shift. The reference consumption calculation unit based on the energy consumption of the demand history to calculate a statistic based on the consumption of the energy. The load shift determination unit energy based on the energy consumption and the reference consumption of the period including the target of the history of the energy consumption time zone, the demand is supplied in at least one of the apparatuses and the power system of the demand in the destination time zone in the the shift load is determined, including at least one of an operation of changing the energy consumption is performed in a time zone other than the target time to the target time zone is performed according to whether the action, or the demand for accumulating the energy storage unit. 1"
2017,"So that you can without the constraints of such a place of power battery systems for testing conditions and the installation place of the electric power system vulnerabilities to perform the function, test and verify the performance required for these evaluations according to the battery system of the test subjects. The test system includes a test battery, the test power converter, a controller. The test battery is to provide power to the power storage to the discharge test target system having parts of the battery and the power converter that is used for stabilizing the power saving or power system of the power system and charging system. The test power converter comprises a voltage source for the replacement of the power system under test, and an alternating current two-way conversion of the discharge and power charge. The control unit to the discharge and the charge, and controls parts of the test and the test battery power conversion. 1"
2017,"Or more to detect the five settings to quickly provide a power transmission line protection devices and systems that can be found. Transmission line protection device A1 is rosewood information to be transmitted to the external terminal A self-terminal and the set identification terminal for storing setting a plurality of identification number of each terminal number, including the mating terminal and the storage means 15 a and a plurality of identification number of each terminal through the transmission path a plurality of identification of the transmitting means I 16 a and the relative receiving a plurality of identification number of each terminal through the transmission path is set according to the relative terminal end information reception unit I 18 a and a mating terminal which stores a plurality of identification numbers of a mating terminal receiving an identification number comparing means I 20 and a comparison result of comparing the number of locking the function of the current differential operation in the case of a mismatch and a lock output 22 a. 2"
2017,"While it is preventing the disturbance in the power system after the valve test generation corresponds to the EVA suitable for driving. Driving of the steam valve mechanism control oil first flow path 30 to the second orifice 41 and the control oil chamber 21 C as a possible transition to the state to block the state and the supply passage supplying the pressure oil shut-off valve 21 and the valve for supplying a pressure oil to the chamber 21 C the test valves 23 to discharge the pressure oil in the control oil chamber 21 C at the time of a test is provided. In addition, the second orifice without passing through the 41 control oil the second flow path 31, and a possible transition to the state to block the state as supplied to the second supply the pressure oil to the flow control oil chamber at 31 21 C-class valve for supplying a pressure oil to the chamber 21 C the opening 26 is provided. Claim is made larger than the flow rate to the second flow control oil chamber to flow to the control oil chamber 21 at C 31 in the first flow path 30 through the second orifice 41 21 C. 1"
2017,"But at the time of stop of the power converting apparatus causing a voltage to the grid voltage to provide a control apparatus of a power conversion apparatus capable of stopping. Connected to the power system 30, and as a converter unit 1 u1 ~ 1 control device 20 for controlling the power converter 10 is configured to w6 are connected in series, the transducer unit 1 u1 ~ converter unit when the gate blocks the 1 w6 1 u1 ~ in order to control the DC voltage outputted from the first w6, transducer unit 1 u1 ~ 1 w6 switching device determined to 11-14 in advance pattern PT1 ~ control and converter unit to PT4 of 1 u1 ~ 1 w6 current Iu the converter unit 1 flows into the even if the gate block u1 ~ 1 w6 determined that smaller extent unless there is an overvoltage and if determined that small enough to over-voltage does not occur, the gate blocks the converter unit 1 u1 ~ 1 w6. 1"
2017,"Provides a supply control system and the supply control apparatus which can improve the supply-demand control of performance of the power system. Supply and demand control of a power grid system, the natural energy considerations for the separation of output variations and demand fluctuations in the general load on the natural energy and then AR calculated AR calculation section 24 and the area required power (AR) the AR smoothing unit 25 to process a smoothing calculation and a region required power (AR) 26 and the area required power the art distributing unit AR allocation for allocating each generator smoothing (AR) and economic load distribution control calculating target setpoint for calculating a target command value at the ELD schedule calculated in (ELD) section 22-1 ~ 22-n and a target command value for each generator at the same time as balham, has the instruction section 23-1 ~ 23-n emits a command to switch to one of the LFC generator or generators ELD generator. 1"
2017,"An operator for operation for switching the display screen it is desirable to be complex and easily compare the rosewood protective relay information and the other end of the protective relay information. So embodiments of the present invention is to provide a protective relay capable comparison facilitates a plurality of information, in order to solve these problems. Embodiment protective relay has parts rosewood information output for outputting a protection relay the indication information of rosewood display information of the display section and rosewood having a plurality of display areas on the display unit, the display unit is the output by the rosewood display information output section rosewood and displays the display information in a time series for each of the display regions. 2"
2017,"The woman inrush current when the input to the transformer installed in the power system to the circuit breaker makes it possible to suppress without measuring the residual magnetic flux when a transformer block. Embodiment woman according to Example inrush current suppression apparatus breaker 2, the power supply side interruption of the noted voltage to the voltage measuring unit 501 for measuring the measurement alternating voltage on a phase noted that the first phase of the alternating voltage the first phase and of the alternating voltage of the phase detecting means for detecting a blocked second phases value, coming 502 and the opening and closing pole command output means for the cut-off blocks the second breaker on the outside of the focused image in a first phase and block the circuit breaker on the attention as the second phase the cut-off provided with a 503. Phase detecting means 502 detects a second phase the input voltage wave elevated point on the attention and detected as the first phase, the input time of the predetermined In the first phase after. Closing pole command output unit 503 causes the second closure-pole circuit-breakers on the outside of the attention on the first input and the circuit breaker to close on the pole attracting attention as the first phase to the second phase input. 1"
2017,It is a power converter having a smoothing capacitor and the input voltage detection unit and the power converting unit and the controller are provided. The smoothing capacitor smoothes the input voltage of the direct current input from the direct-current power supply. Input voltage detector detects the voltage value of the input voltage. The power conversion unit converts the DC voltage smoothed by the smoothing capacitor into an AC voltage and outputs it to the power system. The controller controls the conversion power conversion portion. The control unit has a second operation mode for outputting a reactive power to a power grid when less than the first operation mode and the voltage value is determined value and outputting the effective power when at least the voltage value detected by the input voltage detection unit determines a value to the power system and changes at the time when the voltage is determined whether or not the abnormality determination value is determined to be less than the value determined in the second operation mode in a first mode of operation within a predetermined time. This is a power converter and a control method thereof reduce the initial charging circuit is provided by.
2017,"In conjunction with an AC power system (9) and a drive control device 2 for controlling the inverter (1) and the condenser (6) provided on the ac side, detecting the system voltage (Vr) of the AC power system 9, and detects the output current (Iiv) correcting the current command value for correcting the command current value (Ir0) command value of the grid voltage (Vr) to the inverter (1) based on the differential value of the operation calculates the differentials grid voltage (Vr) of (Ic) based on the operation and a correction operation command current value (Ic) current command values ??(Ir1) which is subjected to the correction of the current command value (Ir0) is corrected on the basis of the controls of the inverter (1)."
2017,"Embodiment of the invention seeks to provide a precise time synchronization is feasible protective relay system, the protective relay device, and the time synchronization method between devices. Embodiment of the present invention is based on the electric quantity data of the power system to the protective relay device having a plurality of protection of the power system between the protective relay device is directed to a protective relay system and for the communication network. The protective relay device random number writing unit for writing to a relay operation, based on the electric quantity data, a timing for regularly with a clock unit and sampled the electric quantity data inscribed with and receive the network to sample the quantity of electricity of the power system relay operation unit and the random number and to the sync frame on the basis of the random number generated by the random number creating unit includes a frame synchronization processing unit for determining the timing to be transmitted to the other protective relay device via the network. 2"
2017,"If there is a power system interconnection of a plurality of DC link systems, to provide a frequency control apparatus for a DC link system capable of effectively suppressing the frequency change of the power system. Linking the two power system and particular to a frequency control apparatus for a plurality of direct current link system for controlling the frequency, satisfies a first frequency control means and the predetermined condition in the frequency deviation of the control for raising the electric power so as to minimize the frequency deviation controlling to change at a second frequency control means and control by the second frequency control means for the control of raising the electric power so as to minimize the specific frequency difference extracting means and a certain frequency deviation to extract a frequency deviation in the control by the first frequency control means provided with a switching means. 1"
2017,"By selecting the renewable energy power generating apparatus as a control target is stopped, there is provided a power system stabilizing apparatus which can reduce the premise generators required for the stabilization of the power system. Power System Stabilizer 10 is still subject to PV 6-16-2 for stabilizing a power system by building up a system model to gather the various types of system information, and subjected to transient stability computation of Contingency conditions in advance, each Contingency and generators 4-1 4-3 haeryeol target when an operation unit 11 and the grid accidents keep occurring prior to the selection of stationary solar power which the selected stop destination on the operation unit 11 and a power generator that haeryeol target system by a control unit 12 to participate in. 1"
2017,"Such operation case surado can inhibit the specific device and a hard volume may be sufficient to run the equivalent of hard volume of the device can operation case. System information collection unit 101, the grid model generation unit 102, analysis condition setting unit 103, the stability determination means 104, has a premise generator determining means 105, control means 107, the grid model generation unit 102, analysis condition setting unit 103, the stability determination means some or all of at least a kind of means 104, and has at least one kinds of devices of the accident detection terminal unit 11, arithmetic unit 10, the control terminal apparatus 12, the protective relay unit 21, the measurement terminal device. 1"
2017,"It is provided at the connection point of the power system breaker and transmission facilities to provide three-phase power transmission method protection apparatus which can properly block the fault current and prevent accidents due to the circuit-breaker itself. (1) By In the three-phase power system to transmission facilities connected to the three-phase power system through a circuit breaker byeonryu each phase current of the first, second and third phase current flowing is in a state in which the circuit breaker closed, the first and 2, to obtain a third detection current. (2) first, second, and not the ground-fault phase current of a phase current according to at least based on the third detection current by detecting the first, second, third, whether any of the phase current is due to the ground fault, the ground fault as the ground fault phase current is phase current the respectively specified as the sound phase current. (3) sends a first command to block commands to the effect toward the circuit breaker to interrupt the fault phase current. (4) sends the sound of the second command instructions to the effect to the current block to block the circuit breaker toward a later timing than said first reference. 1"
2017,"To obtain a device that can reduce the defect occurs in the aged deterioration of the mechanical switch is caused. Can supply one of the power from the commercial system 1 a power and a standby system 1 b from the load 4 and, 1 a and each provided with a semiconductor switch in an electrical circuit between the fourth electric circuit and 1 b and 4, between 2 a, a 2 b and 2 a, the operation command for the operation command and the mechanical switching mechanism for a 2 b and a switch circuit and 2 a, 2 b provided with a mechanical switch 3 c can be switched by being connected in parallel to the mechanical switching mechanism contact point given and at the same time, having a 3 c lifetimes and 2 a, the control circuit 20 to give an instruction so that the overlapping operation periods of the conduction 2 b to contact the electric connection and the transition from the 20 with respect to the mechanical switching mechanism 3 c command the switch operation detecting circuit 18 and a switch 18 detecting a random sequence having a waveform storage circuit 21 to the system memory device of a result of detecting the length of time until completion of the switching operation of the contact and then given. 1"
