A,abstract
2015,"The specification relates to the electric power equipment which when the surge generated in the electric power system flows in the electric power equipment it confirms whether signal is recognized or not to stand and prevents the malfunction of the protection equipment. For this, the protective relay according to the working example of the disclosed electric power equipment in this specification comprises the input converter which receives the analog signal generated in the arbitrary electric power system and sampled according to the predetermined sampling period; the multiplexer selecting one signal of multiple signals outputted from the input converter and outputs; the analog digital converter setting up the different gain value according to the signal outputted from the multiplexer and converts the PGA (Programmable Gain Amplifier): analog signal outputted from PGA into the digital signal. Augmented the signal outputted to the fixed the gain value as described above from the multiplexer; and the controller which confirms to stand multiple sampling datas transformed to the digital signal at the analog signal received to the basis through the input converter whether the signal is included and determines the operation mode of the relay function according to the confirmation result."
2015,The present invention relates to the energy storage device and driving control method. The energy storage device according to the working example of the present invention is equipped with the electric power system connection part it converts the AC power inputted from the electric power system into the DC power when storing electricity in the secondary battery : secondary battery which converts the AC power inputted from the electric power system into the DC power and stored and it converts the DC power into the AC power when supplying the electricity of being stored in the secondary battery to load and determining the operation mode according to the state of the system and it converts the inverter: DC power stored in the secondary battery into the AC power and activates the controller according to the operation mode it synchronizes with the electric power system and supplying electricity to the system and in which the or more discontinues the power supply in the system in case the generates.
2015,"The present invention relates to the apparatus for data processing of the energy management system. In data acquisition part: data acquisition part acquiring power system data from the facilities of the electric power system and which the energy management system according to the working example stores and manages of the invention, the inclusion high the remote control: which is based the electric power system operational state displayed on the database: electric power system monitor which is based data acquiring and save and expressing the electric power system operational state and storing obtained data in the electric power system monitor: data acquisition part outputting reference data which are generated the alarm in the transition and are corresponded to data in which the alarm is generated and in which the alarm generation reference information of captured data is stored and storing reference data corresponding to captured data and transmits the control signal toward the facilities of the electric power system, and the electric power system monitor include the alarm processing part which is based obtained historical data and enforces the grouped about the same alarm event in data acquisition part and processes in order to share reference data about the grouped alarm as described above."
2015,"In order that the invention altogether considers the side environmental it is not only the profitability of the electric power system and stability but also the carbon dioxide output the method for selecting an available transfer capability which calculates the availability transmission capacity by it multipurposes using the collection of particles zip optimization algorithm is done. The method for selecting an available transfer capability comprises the maximum transmission capacity determining step, the operational unit configuration stage, and the availability transmission capacity calculate level. It multipurposes it applies the collection of particles zip optimization algorithm to the optimal power flow calculation and the maximum transmission capacity determining step determines the maximum transmission capacity. The operational unit configuration stage is for the establishment of the operational unit. The soluble transmission capacity calculate level calculates the availability transmission capacity defined as the value except for the operational unit from the maximum transmission capacity."
2015,"Disclosed is the monitoring electric power module and the booth duct electric power watch system including the same. The booth duct electric power watch system including the monitoring electric power module and this according to the invention can prevent accident through the power quality analysis and individual part monitoring in the beforehand. The installation and exchange are conveniently performed. And the operating personnel according to the remote monitoring is minimized and cost is cut down and the convenience of the operation can be secured. Moreover, RISC can be reduced through the efficient power management and the cost down can be induced. And by making the load information used with inside of the building into a database the electricity operation efficiency can be improved."
2015,"This decision provides a surge time of the trip is very short control that can suppress the possibility of malfunction of the high-speed signals with minimum fault current detection circuit. Fault current high-speed detection circuit of the present invention at greater than the current detection signal to the current detection and the current detection signal in comparison with a predetermined reference current value and outputting a current detection signal flowing in the power circuit, the reference current value, the outputting the first output signal first comparing circuit and the time rate of change is based on the rate of change value of the current detection signal of the change rate compared to the predetermined reference rate of change value of the differentiator and the current detection signal and outputting the rate of change of the current detection differential signal to the current detection signal is more than the second output an output signal the second between the comparing circuit and the third comparing circuit and a predetermined short period of time and outputting a third output signal 5 when the current detection signal 4, the current detection signal has a reference value current detection limit or more compared to the predetermined current limit of detection reference value 4 the first output to include signal and the second output of the reception signal is kept the trip decision to output a trip control signal to drink 3 when it is not receiving the third output signal 5 parts. 1"
2014,"There can be the effect it changes or simple and it rapidly can detect the direct-current component included in the fault current without the complex operation process and it rapidly removes the direct-current component included in moreover, the fault current and the rapid made effect has the detection of the relay and protection equipment and measuring action and that the stability about malfunction the etc. is improved as to moreover, the operational reliability of the relay and protection equipment and system operation. Of the function it computes as the direct-current component detection and the removal method, which this specification is included in the fault current to put it more concretely, the simple mode the taper ratio of the direct-current component within one cycle of the fault current. It is about the direct-current component detection and the removal method included in the fault current."
2014,"The specification relates to the remote checking method and the inspection of a meter server in which the fixed the event as described above includes step of receiving the information which discloses and corresponding with the event the watthour meter in remote as to the remote checking method for checking a meter about multiple watthour meters among the step of setting up the event for disclosing and multiple watthour meters. Moreover, the specification relates to the remote checking method and the watthour meter including the step of receiving the event establishment for disclosing, and the step of determining the generation whether or not of the event and step of transmitting the information corresponding to the event lead off."
2014,The specification relates to the meter management method which is transmitted to one or more meters connected to the inspection of a meter data acquisition unit and wire/wireless communications the information request manages the weighing machine information changed due to the meter addition or the removal in remote it includes the step of receiving the weighing machine information in response to the information request as to the meter management method of the inspection of a meter data acquisition unit for the remote meter reading system to one or more meters from the step of transmitting the weighing machine information request and one or more meters and the inspection of a meter data acquisition unit for managing the meter with this.
2014,"The present invention relates to the dispatcher training system and method for controlling the same. In the DTS (Dispatch Training System) management part: simulation matter: simulation in which the dispatcher training simulation is performed monitors and controls the simulation situation it relays the dispatcher and simulation matter as to the dispatcher training device according to the working example of the invention, the simulation administration unit the storage storing data generated by the simulation simulation administration unit: data required in the simulation is stored it manages it progresses the simulation situation with the control signal which is input from the outside the scenario and the required event are produced is included include the scenario generating unit producing the group event including one or more event and produces the event group including the alive, and one or more event for applying to one or more electric power system the training scenario applying the execution event corresponding to the group event and includes one or more execution event and sets up the execution event for applying the generated event group as described above in one or more electric power system and produces the scenario in which the event included in the event group based on the execution event condition is performed in the electric power system."
2014,"The invention relates to the voltage of the electric power system in the electrical power system, storage the information measured the information including the current, the electric energy etc. is measured, and the low rank digital device having the function of providing for the user to graph or the log type. In the low rank digital device which the invention comprises the electrical power system, it has the configuration of providing the information measured concerning the direct electric power system. According to do it, in the conventional high position supervision panel, according to be comprised in order to provide the measuring information about the electric power system the measuring information lost is generated or the problem that the measuring information of a part low rank digital device was unable to be collected is not generated due to the communications stoppage state."
2014,"The invention relates to the thing the high-speed fault current generation crystallization determines the fault current generation whether or not by using the discrete Fourier transform in the unnecessary current region and to provide the control circuit for power circuitry opening and closing switch which determine the fault current generation whether or not at high speed by using the rate of change (differential value) of the electric power system current in the large current area and can cut off the power circuitry. And the control circuit for power circuitry opening and closing switch according to the present invention are connected to the sampling, which does the detection signal of the electric power system current with one cycle sampling (SAMPLING) and which the detection signal provides the hold (SAMPLING/HOLD) circuit part: sampling and output terminal of the hold circuit part. Output terminal are connected to the discrete Fourier transform: differentiator:, differentiating the detection signal of the electric power system current and provides the rate of change of the rate of time period electric power system current the discrete Fourier transform and differentiator. Does one cycle sampling signal of the detection signal of the electric power system current which sampling and hold circuit part provide with the discrete Fourier transform (Discrete Fourier Transform) and provides the size of the frequency component of the electric power system current and phase According to the rate of change of the size of the frequency component of the electric power system current from the basis, the discrete Fourier transform or the differentiator the rate of change of the electric power system current and standard variation, the controller determining the trip control is included."
2014,The invention comprises the comparator which is the thing to provide the automatic electricity supply circuit for the protective relay which can be steadily used in the current input of the several tens ampere to 100 ampere level without the damage of the circuit device and whether the output voltage of the rectifying circuit part: rectifying circuit part rectifying the alternating current from the current transformer detecting the flowing current in the power system line and supplied exceeds the reference voltage or not the automatic electricity supply circuit for the protective relay according to the present invention compares and the first duplex diode which includes the semiconductor switch device which switches with the output of the comparator and when the power supply circuit portion: direct current supplied from the rectifying circuit part increases supplies the output voltage of the rectifying circuit part to the micro computer unit to the constant voltage is turned on turn - in order to form the bypass path of the current when the inductor in which both ends voltage rises while it gradually increases the direct current and the direct current flows and the direct current voltage supplied from the power supply circuit portion to the micro computer unit of the protective relay drastically rise.
2014,"Provided is the integration interface system for the electric power system monitoring including I / O interface unit performing data transmit and receive interface with the outer data source system, and data conversion part and control system. The data conversion part exchanges data through I / O interface unit by using the naming of the fixing electrical the bus lines number for the electric power system monitoring, the control system and data switching of the outer data source inter system having different database."
2014,"In the method for the information of the electrical power system being displayed according to the working example of the present invention, the step of receiving the neogonesis energy power Information from the neogonesis energy, the step of receiving the electric power system information from the step: power manager received at least one among the battery power information from the battery and battery information of connection conditions, step of producing the neogonesis energy power Information, and the battery power information or the battery information of connection conditions and the monitoring image based on the graphic user interface based on the electric power system information, and the step that the generated monitoring image as described above is displayed are included."
2014,"Disclosed are the serial communications apparatus for processing successive noise signals which the hour can be created over the communications line, and the method for transmitting serially and DPR. The working example of the present invention consecutively compares size and constant level of data received. By initializing the communications module if the size of comparison result received data exceeds the level it steadily processes the successive noise signal which is generated in the hour over the communications line. The size prevents the apparatus malfunction by the overflow generation."
2013,"The user as to the invention, appropriately controls the charge and discharge of the battery under the change tariff system in which the cost of electricity changes according to time. For this, the user sets up the charge base time and discharge base time and the charge and discharge of the battery are comprised in the range of the corresponding time. That is, the battery is charged with electricity relatively when the cost of the electricity supplied in the power companies is low. Relatively when the cost of electricity is expensive the electrical energy of the battery is collected and it uses in the energy consuming place or the electrical energy sells by the goods. Accordingly, in the smart grid society, users more possessively handle the electrical energy."
2013,"The specification relates to the remote checking method and the inspection of a meter server including the step of obtaining the network information about the multiple watthour meters from the multiple watthour meters, and the step of designating the sub master for collecting among the multiple watthour meters based on the obtained network information as described above, and step of collecting the detection value of the watthour meter existing in the shadow region through the watthour meter designated for the sub master the watthour meter in remote as to the remote checking method for checking a meter. Moreover, the specification relates to the remote checking method and the watthour meter including step of transmitting with the inspection of a meter server step that the inspection of a meter server and communications it is designated by the step of transmitting to the inspection of a meter server it collects, and the inspection of a meter server for the sub master it collects with the detection value of the other watthour meter exists in the smooth shadow region and the collected detection value."
2013,"The line duplexing function and DPR equipped with the process duplexing function appropriately correspond to the remote area monitor *** configuration and the invention performs the communications of the remote area monitor fruit desert without the disruption. For this, DPR maintains data transmitted for the process duplexing with each telecommunication line even the separate database. However it processes so that the continuity and unity of transmission data be guaranteed by using one database according to the duplex operation mode which the administrator sets up in case the single original room supervision panel is connected. Accordingly, the process duplexing function when independently connecting the indivisual distant country supervision panel is normally used. When connecting the single original room supervision panel it appropriately manages with the situation where the telecommunication line is switched and smooth transmitting and receiving of data are comprised."
2013,"The invention relates to the energy management system and energy management method, and the energy management device used for the energy management system, and the smart M and energy apparatus for charging and discharging. And energy is charged the battery of the electromobile with case the commercial energy including the commercial electricity etc. is supplied through the energy supply line furnace. In case the commercial energy is not supplied due to the blackout lamp the energy which the battery of the electromobile is charged is supplied to the assumption and it uses."
2013,"The invention relates to the detection unit detecting the current and voltage of the consumer, the upper server, the communications unit which data communicates, and the tool information which it ciphers it ciphers the metrical information to the secret key it ciphers the tool information to the public key it produces the metrical information from the current and the voltage detected from the detection unit and the watthour meter including the controller which controls the controller transmits the metrical information through the communications unit with the upper server and its secure communications method and watthour meter and the remote meter reading system receiving the tool information which ciphers to the public key from the watthour meter and includes the certificate server certifying apparatus of the watthour meter and the inspection of a meter server receiving the metrical information which ciphers to the secret key from the watthour meter."
2013,"The invention relates to DPR. And in order to attach and detach the communications Board as the installation / the extra slot is included and the communications path with the external device including the distant country supervision panel etc. is appropriately selected according to whether or not of the paper in which the separate communications Board was mounted on the corresponding slot. Particularly, it comprises with the state having the communications module of the low speed built in the main processor board and it uses in the primary communications and the corresponding communications Board is mounted to slot to the case in which it is necessary to have the high-speed communications including the Ethernet etc. Accordingly, the communications method of DPR can be diversified. DPR is connected the administrator as the method which is appropriate with the use as necessary to the external device including the distant country supervision panel etc."
2013,"Disclosed is the multi-channel leakage current monitor system. The multiple current transformers watching the leakage current delivered to the respective load to multiple molded-case circuit breakers (MCCB) and measures power Information data of the corresponding line in the system transmitting this with the smart M furnace in the secondary side of MCCB, and the multiple multi-channel measurement units (MCMU) analyzing power Information data are included. The size of the system is reduced and the communications line is minimized. The multiple multi-channel measurement units (MCMU) analyzing power Information data receives from multiple current transformers and detects the leakage current."
2013,"Disclosed are the remote meter reading system and its communications method. According to a preferred embodiment of the present invention, the security level of the system and meter can be more improved by implementing the system in order to be transmitted desired inspection data from the meter after by using the characteristic OVIS code the meter being set to the initial as the locked state and the delocking OVIS code corresponding to being provided from the remote checking server and being lock cancelled the meter."
2013,"Disclosed are the field monitoring device, and the system for monitoring electric power system of DPR and the method. By organizing the system for monitoring electric power system of DPR by using the field monitor program and DPR function of itself the working example of the present invention reduces the incur expense according to the remote monitoring system construction. By transmmiting and receive data by connecting with one or more DPRs and remote area monitor connection line and using the field monitoring proprietary protocol the working example of the present invention easily can process various datas of DPR. And by connecting it is respectively necessary to have with multiple DPRs set value of evey kinds to single and downloading the invention uplifts the convenience of the user. The management efficiency is increased."
2013,"Disclosed are the breaker having the multiple function of registrating and the breaker control method. The breaker according to the present invention comprises the storage which stores the information about the hourly cut off reference current as to the breaker blocking the electric power supply to load the abnormal phenomenon is generated, and the timer providing the present time information and the controller reading out the hourly cut off reference current stored in storage based on the present time information which the timer provides and sets up the stuck out cut off reference current as described above as the cut off reference current of the breaker and controls the operation of the breaker. By differently applying the reference current determining accident through this kind of the configuration to the hourly the electric power system is more effectively protected."
2012,"The electric smart meter enabling demand response and method for the demand response are disclosed capable of acquiring an option and response information from a subscriber for enabling an active demand control, and to this end, the electric smart meter is embedded therewithin at least one or more integrated monitoring modules and includes microprocessors for transmitting a power control command to a relevant integrated monitoring module in response to a power control program based on the rate system, and controllably transmitting the measured and monitored data stored in the memory to the master server side via the communication module as well."
2012,"The present invention relates to system for remote checking a meter and method thereof. The remote meter reading system according to the present invention comprises the telemetering terminal device providing the information receiving the inspection of a meter from facility meters within the generation and status signal and stores the accumulation detection value and state value after doing the read and is stored when the information has the information offer request from the higher layer; the Centeal News Agency control device connecting the communications packet between the apparatus element of the telemetering terminal device and the higher layer; the energy information in which data is transmitted through the Centeal News Agency control device from the telemetering terminal device and which stores in the database and which it is transmitted; and the premises display device in which the energy information and additional information are transmitted through the remote checking server: Centeal News Agency control device transmitting the separate additional information with the apparatus element of the lower layer through the Centeal News Agency control device from the remote checking server and storing and in which the energy information and additional information are transmitted from the energy information, which is transmitted the energy data storage, the transmitting device, for transmitting the additional information with the apparatus element of the lower layer the energy data storage, and transmitting device and which additional information indicate in the screen so that the premises user use. According to this kind of invention, data transmission to the premises display device is performed from the remote checking server with the energy data storage and transmitting device. In that way the problem that the configuration of the complete system causing becomes complicated according to the coupling with the home network system of the method of hitherto can be solved."
2012,"The invention relates to the apparatus that it sells accident including the short circuit or the ground fault etc. and buy in the electric power system with the high speed at the electric power system it determines generated, which comprise the transformer detecting the current supplied to the electric power system, the current sense voltage of the transformer, the voltage which 1 system differentiates the current sense voltage of the transformer, and the accident determining unit determining the generation whether or not of accident as the comparison judgment signal of the optical signal determining unit, which when the current sense voltage of the transformer is compared with the light detection voltage of the current determining unit, which it compares with the third reference voltage it makes the voltage differentiated from 2 system with predetermined first and the optical sensor, which is installed at the site in which light is generated in the arc accident and detects light and optical sensor is the predetermined fourth reference voltage, buys and which outputs to the determining unit and current determining unit and optical signal determining unit and is generated the trip signal in case the generation of accident is determined."
2012,"The invention more possessively controls the energy utilisation through the access method fitting foot with the trend to efficiently use the source of energy which is restricted it develops the smart grid and smart M technology and the change tariff system of the price of energy is enforced etc and foretells the use of energy situation of after. For this, by using the sum total of the regulation of the sum total of the predetermined amount of energy consumption and amount of energy consumption or the predetermined use of energy amount of money and regulation the amount of energy consumption at the future time point or the use of energy amount of money is predicted through the various prediction method which is the linear / nonlinear. The energy consumer or the supplier more effectively uses the source of energy which is restricted since controlling the energy utilisation situation by using the predicted information."
2012,"The invention more possessively controls the energy utilisation through the access method fitting foot with the trend to efficiently use the source of energy which is restricted it develops the smart grid and smart M technology and the change tariff system of the price of energy is enforced etc and foretells the use of energy situation of after. For this, by using the sum total of the regulation of the sum total of the predetermined amount of energy consumption and amount of energy consumption or the predetermined use of energy amount of money and regulation the amount of energy consumption at the future time point or the use of energy amount of money is predicted through the various prediction method which is the linear / nonlinear. The energy consumer or the supplier more effectively uses the source of energy which is restricted since controlling the energy utilisation situation by using the predicted information."
2012,"More efficiently, the invention uses energy through the access method fitting foot with the trend to efficiently use the source of energy which is restricted the smart grid and smart M technology are commercialized and the change of the price of energy is enforced etc and predicts the use of energy charge of the discrete energy use instrument. For this, the amount of energy consumption information which the operation information and smart M of the discrete energy use instrument grasped through the communications with the angle-energy use instrument detect the amount of energy consumption per time of the angle-energy use instrument is measured at the natural disposition. Or the use of energy charge of the future is predicted by using this. The foreseen outcome can be applied with the various method for the efficient usage of the instrument control isoenergetic according to the discrete use of energy charge."
2012,"It fits foot with the trend more efficiently, to use the source of energy which is restricted it develops the smart grid and smart M technology and the change tariff system of the price of energy is enforced etc and the invention individually indicates all kinds of the energies the related information including the electric charge of the life time, amount of consumed power, the current electric charge, future etc. in the apparatus for being equipped at each electrical machinery and apparatus. For this, the operation state of each electrical machinery and apparatus is estimated based on the change of the whole amount of energy consumption detected in M. If it corresponds to discrete electrical machinery and apparatus and the energy related information is indicated the use of energy situation can be realized and the user more possessively controls the usage of the electrical energy."
2012,"To provide a high-speed accident determining apparatus and method for a power system that determines whether incidents occur very rapidly. [Achieving means; a current transformer and a current detection voltage, a current detection voltage to the first floor differential voltage and current detection voltage for the second floor differential voltage to be output as the current detection voltage to detect the current supplied to the electric power system, respectively, a preset first, second, and is installed on the portion where the light generated in the current-determining unit and the arc accident comparing the third voltage reference is detected the light, it converted from the optical signals of the optical sensor and an optical sensor for outputting an optical signal light trip signal when compared to the sense voltage with a fourth reference voltage previously set is determined optical signal determining unit and a current determining unit and a light signal determination portion compares the incident from the determination signal whether or not to output the accident determination section and it is determined that the accident causing the accident involves judgment call. 8"
2012,"To provide an hybrid limiting a reduction in manufacturing costs. When a fault current flows into the power system, opening the driving contact points disposed on the track and a semiconductor switch that when connected to a switching unit and a switching unit for transmitting a trip signal in series and receiving a trip signal to turn-off limit of the fault current flowing geubu connected in parallel with the switching unit and the semiconductor switch geubu and provides an hybrid portion including limiting barrier to block the fault current bypasses the switching unit and the semiconductor switch geubu. This hybrid current-limiting group may be even more quickly detect the failure by employing an algorithm limiting the fault current and the algorithm for detecting a fault current occurs at the same time limiting the fault current. 1"
2011,"The present invention relates to the tulip shape contact hole of the vacuum interrupter used for the quick automatic shut down of the electric power system. The tulip shape contact hole of the vacuum interrupter comprises the multiple movable contacts in which it is insertable terminal is arranged in the columnar direction, the movable element holder in which the through-hole in which the movable contact is inserted and which is kept in custody is formed with the columnar direction, and the movable spring in which It is installed in the through-hole of the movable element holder according to the movable contact and providing elasticity to the movable contact. In the state where as to this kind of the invention, the movable contact is arrested in the outer diameter portion of the movable element holder, when setting up the vacuum interrupter in case since both rotation of the movable contact is possible and the flexibility of the movable contact is enhanced it flexibly can correspond to the shaft-angle change of the biaxial terminal inserted into the tulip contactor. The effect that spring is respectively installed with movable contact and preventing the secession and the whole collapse of the movable contact among the installation work in the movable element holder can be obtained."
2011,"The invention relates to the other communications port data in which the dual port Ethernet communications apparatus is received through one communications port. And it bypasses. Traffic data can be delivered to the opponent terminal apparatus to the situation where the terminal device equipped with the corresponding Ethernet communications apparatus is unable to the normal operation to the reason including malfunction etc. since the Ethernet communications apparatus directly performs. Particularly, if it is used for each terminal device forming the closed circuit in the normally-closed system of the electric power system although the or more is generated in the specific terminal apparatus comprised the closed circuit since being maintained the adjacent terminal apparatus is quick the communications on the closed circuit performs the backup blocking function."
2011,"The invention relates to the intelligent cabinet panel and the building management method using the intelligent cabinet panel. And the intelligent cabinet panel according to the present invention is comprised of display and the local control interface panel which provides the user interface means for the intelligent cabinet panel my information retrieval to by technique monitoring / control unit, of the multiple having the part monitoring or the control function and the smart M (smart meter) receiving data from by technique monitoring / control unit and processes and generally controls by technique monitoring / control unit. And user and display and by technique monitoring / control unit control including the main part battery circuit breaker, the monitoring of the multiple branch circuit breakers, and demand power, and the control function, the watchdog function of the electrical safety within the building, the watchdog function of the facility within the building, and the watchdog function of the facility M within the building."
2011,"The invention relates to the apparatus for watching the abnormal current of the electric power system. And by nots smoothing and using the bridge diode the AC signaling detected from the electric power system with the direct current the abnormal current is watched only the full-wave rectification after doing the performance heartburnings. Particularly, in the electric power system through the current transformer (CT) and log ski coil, the current and voltage are detected. The accident happening whether or not is parallely watched by using this. The answer delay by the rise time to be generated when smoothing the AC signaling with the direct current through the capacitor can be prevented. Even when rapidly answering in the point of time when the first abnormal current is generated the error by the chattering is prevented and the stable operation can be. Accordingly, it can be effectively applied to the electric power system protective gear demanding the response characteristics of being fast like the supercurrent current limit."
2011,"The invention controls the smart grid and the decided operation of discrete electrical machinery and apparatus all kinds of the energies the related information including the electric charge of the life time, the amount of consumed power, the current electric charge, the future etc. is individually indicated in the apparatus for being equipped at each electrical machinery and apparatus it fits foot with the trend more efficiently, to use the source of energy which is restricted the change tariff system of the price of energy is enforced develops the smart M technology. For this, the operation state of each electrical machinery and apparatus is estimated based on the change of the whole amount of energy consumption detected in M. If it corresponds to discrete electrical machinery and apparatus and the energy related information is indicated the use of energy situation can be realized and the user more possessively controls the usage of the electrical energy."
2011,"The invention can limit the fault current at the same time, by applying the algorithm which senses the generation of the fault current to be the hybrid current-limiting and the algorithm limiting the fault current the rapid malfunction is more detected including the switching unit which transmits the trip signal it opens the drive contact point positioned on line the fault current is flowed in the electric power system and the semiconductor switching part which is serially connected and the switching unit is serially connected and if the trip signal is transmitted it turns off and restricts the inflow of the fault current, the switching unit, and the switching unit and the cut-out blocking the detoured fault current in the semiconductor switching part it is parallel-connected with the semiconductor switching part."
2011,"The DPR according to the present invention can interface the mobile communications terminal of the administrator through the mobile radio communications network. For this, DPR includes the mobile radio communications network interface module having its own generic number and send and can receive the text message through the mobile radio communications network. And the text message received through the mobile radio communications network interface module is analyzed and the command which the corresponding text message indicates is performed. The operation state information of DPR is transmitted to the mobile communications terminal of the administrator. DPR can be managed the administrator through the mobile communications terminal including the cellular phone etc. Therefore in which oneself always carries and which goes to and from in order to set up the operation state of DPR or confirm it one by one is no need to visit the installation place. By using the cheap short message service (SMS) in the environment in which the communications system for the remote control is not constructed it is easy and it is convenient DPR is managed."
2011,"More efficiently, the invention uses energy through the access method fitting foot with the trend to efficiently use the source of energy which is restricted the smart grid and smart M technology are commercialized and the change of the price of energy is enforced etc and predicts the use of energy charge of the discrete energy use instrument. For this, in M, the change of the whole amount of energy consumption per time is detected. By per hour comparing with the amount of energy consumption with the energy use instrument unit is this variation inputted in advance the operation state of the angle-energy use instrument is grasped. Since knowing the energy use instrument life time and amount of consumed power if the operation state of the angle-energy use instrument is perceived or the use of energy charge of the future can be predicted. The foreseen outcome can be applied with the various method for the efficient usage of energy."
2011,"More efficiently, the energy management server of the remote site controlling the use of energy information of the angle-energy consumer and M (Meter) installed at angle-energy consumer is the energy related information decreased and the invention receives. For this, it provides the real-time energy tariff system information or the information applied to like the upgrade information to multiple M in common through the digital multimedia broadcasting (DMB) network. It decreases through the bidirectional communications network like the internet network and the information to be individually treated like the inspection information about each M receives. Accordingly, the communications traffic made between the energy management server and multiple smart Ms can be dispersed. Particularly, if the DMB network is used the upgrade about the multiple M can be more easy and the upgrade can be made."
2011,"It is installed at the consumer and it extracts the metrical information about the energy amount of resource usage and the remote meter reading system according to the present invention is comprised of the metric information processor stored, the remote checking server, and the communications module part. As to the remote, the metrical information is transmitted to the wire and wireless communications system and managed. The communications module part the attachably/detachably is installed at the metric information processor and it transmits with the communications method supporting the metrical information in the remote checking server."
2011,"In the invention, the power receiving panel (INCOMING PANNEL): PT panel: solid insulation switch gear which is electrically connected with the PT panel and it includes the solid insulation disconnecting switch, the solid insulation grounding switch and solid insulation breaker and includes the wire supplying electricity and the power distribution panel: connected for the power distribution and the first booth tie part, who supplies the first power source while the wire are connected to the power distribution panel and it includes the solid insulation disconnecting switch, the solid insulation grounding switch and solid insulation breaker and the second booth tie part who is electrically connected with the first booth tie part while being connected to the second power source and supplying the second power source and including the solid insulation disconnecting switch and solid insulation grounding switch and includes the booth tie panel connecting the different power source bus lines. Includes the potential transformer of the electrical phase it is electrically connected with the power receiving panel is connected for wire and the power receiving supplying the electricity of being flowed in it includes the solid insulation disconnecting switch, the solid insulation grounding switch and solid insulation breaker according to the invention it is the thing to provide the solid insulation switch gear which is suitable for the bulk electricity power receiving more than 154 kilovolt are disclosed."
2011,"In the invention, the harmonic compensator of the three-phase four-wire system electric power system which is the thing to provide the harmonic compensator of the three-phase four-wire system electric power system and takes the AC signaling of the extracted predetermined frequency the error outputted from the first subtractor, outputting the error from the output current command and load side between the feedbacked feedback current and the first subtractor out according to the invention from the error outputted from the first subtractor it extracts only the predetermined AC signaling of frequency it is parallely connected as to the harmonic compensator of the three-phase four-wire system electric power system integrating in proportion and includes the proportional integrator outputted, and the adder adding the compensating current to the output of the proportional integrator between the first subtractor and above mentioned addition and includes the resonant-type controller which outputs to above mentioned addition are disclosed."
